rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:1DmW5Ep6ywYwxc2HMT5BG6","Loreen","Tattoo","Universal Music AB",1,1,12,"501575"
2,"spotify:track:1odExI7RdWc4BT515LTAwj","David Kushner","Daylight","Miserable Music Group, LLC",1,2,7,"456349"
3,"spotify:track:4DHcnVTT87F0zZhRPYmZ3B","Miley Cyrus","Flowers","Columbia",1,3,20,"391948"
4,"spotify:track:5eTaQYBE1yrActixMAeLcZ","Calvin Harris, Ellie Goulding","Miracle (with Ellie Goulding)","Columbia",3,4,12,"347003"
5,"spotify:track:3BKD1PwArikchz2Zrlp1qi","David Guetta, Anne-Marie, Coi Leray","Baby Don't Hurt Me","Parlophone UK",5,10,8,"247798"
6,"spotify:track:26b3oVLrRUaaybJulow9kz","Libianca","People","5K Records Limited",6,9,21,"247104"
7,"spotify:track:7EO5oDxrq2dvYDgBjFvFYY","No Limit, Gazo, Damso","LA RUE","NO LIMIT PROD",7,7,3,"245235"
8,"spotify:track:320jqrATpl9762bCQkmLDf","Gustaph","Because Of You","541",3,6,20,"237647"
9,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",1,12,40,"232759"
10,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",1,15,61,"221036"
11,"spotify:track:5RX8T3EoTuXcybAxe6oPAw","Käärijä","Cha Cha Cha","WM Finland",4,5,4,"220224"
12,"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Metro Boomin, The Weeknd, 21 Savage","Creepin' (with The Weeknd & 21 Savage)","Republic Records",2,11,26,"215188"
13,"spotify:track:14LdhxElpZS0rKVV4nxtdA","Alessandra","Queen of Kings","Universal Music AS",6,8,4,"208862"
14,"spotify:track:7aJe1fs6N7hrWFCpukMAUC","$hirak, Cristian D, Lil Kleine, Boef","Pornstar Martini","Maison $hirak",14,-1,1,"206564"
15,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",4,14,128,"205034"
16,"spotify:track:4TBxB7MulrQ1Nb2uxHwJX1","DYSTINCT, MHD, YAM","Tek Tek (feat. MHD)","Avalon Music",12,13,3,"202184"
17,"spotify:track:3IhM5Mber8KA0NaRNpK2px","Tiësto","Lay Low","Atlantic Records",17,22,16,"194557"
18,"spotify:track:0EzNyXyU7gHzj2TN8qYThj","SDM","Bolide allemand","92i / Capitol Music France",17,18,16,"192871"
