rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:4taclmQm9wFcK4dKQjR5ny","RAF Camora, Luciano","All Night","Indipendenza",1,1,2,"4484969"
2,"spotify:track:7oQepKHmXDaPC3rgeLRvQu","Udo Lindenberg, Apache 207","Komet","Warner Music Central Europe",1,3,12,"3761993"
3,"spotify:track:3pyvUdSZvgrmZbXcEsL2bs","Apache 207","Breaking your heart","Four Music/Feder Musik",2,2,2,"2993168"
4,"spotify:track:561jH07mF1jHuk7KlaeF0s","Eminem","Mockingbird","Aftermath",4,6,27,"2562650"
5,"spotify:track:4DHcnVTT87F0zZhRPYmZ3B","Miley Cyrus","Flowers","Columbia",1,5,13,"2324089"
6,"spotify:track:7jvwORp293fGCP6KfmE8aQ","Sfera Ebbasta, Luciano","Orange","Universal Music Italia srL.",6,-1,1,"2171552"
7,"spotify:track:1rDfZwXzeotPuDtBJotaK1","reezy","SHOOT","Four Music/2022 TEENAGER FOREVER Ent.",3,7,3,"2060131"
8,"spotify:track:6WnIsfCuNqrlngROXGVe1W","AYLIVA","Was mir gefällt","Whiteheart Records/WM Germany",6,8,4,"1925881"
9,"spotify:track:0SadJkWdnNOd8pljEd9Dfx","Bonez MC, Gzuz","Tanzen (mit Handschellen)","187 Strassenbande",9,-1,1,"1821972"
10,"spotify:track:7DyDjhZMEIK5Ied4juTCyc","AYLIVA, MERO","Sie weiß (feat. Mero)","Whiteheart Records/WM Germany",1,9,14,"1767451"
11,"spotify:track:1ZKMMvWLhxXlk7VXqS7YRG","HoodBlaq","PASS AUF","Columbia/BE.ELA.QU GmbH",8,20,3,"1591734"
12,"spotify:track:4NSjJM4RhFYYck8de4YsTb","AK AUSSERKONTROLLE","SUPERMODEL","XY Records",12,23,4,"1576912"
13,"spotify:track:7AyE8MRf4dIK75mqqpks9S","Nina Chuba","Mangos mit Chili","Jive",4,13,10,"1450201"
14,"spotify:track:7sJNeWTXkZCEC7OnFMpGWL","Luciano, Aitch, BIA","Bamba (feat. Aitch & BIA)","URBAN",1,14,29,"1441948"
15,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",2,15,33,"1420554"
16,"spotify:track:0zKbDrEXKpnExhGQRe9dxt","Tiësto","Lay Low","Musical Freedom",16,17,14,"1409292"
17,"spotify:track:4i81SNeu64liIEAytWqIOK","EAZ","Juicy","Universal Music GmbH",17,33,3,"1353342"
