rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7oQepKHmXDaPC3rgeLRvQu","Udo Lindenberg, Apache 207","Komet","Warner Music Central Europe",1,1,3,"6341850"
2,"spotify:track:0yLdNVWF3Srea0uzk55zFn","Miley Cyrus","Flowers","Columbia",1,2,4,"5062414"
3,"spotify:track:7DyDjhZMEIK5Ied4juTCyc","AYLIVA, MERO","Sie weiß (feat. Mero)","Whiteheart Records/WM Germany",1,3,5,"4054766"
4,"spotify:track:11eYmv0tA3wEoyD1Sad2Nv","Nina Chuba","Mangos mit Chili","Jive",4,-1,1,"2916706"
5,"spotify:track:0NZPBYD5qbEWRs3PrGiRkT","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","Capitol Records UK / EMI",2,14,20,"2147680"
6,"spotify:track:4YxZQd3I4rj1nqkXgvpCk4","Peter Fox, Inéz","Zukunft Pink (feat. Inéz)","WM Germany",1,4,16,"2076157"
7,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",2,6,24,"1965181"
8,"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Metro Boomin, The Weeknd, 21 Savage","Creepin' (with The Weeknd & 21 Savage)","Republic Records",5,7,10,"1964482"
9,"spotify:track:5mHdCZtVyb4DcJw8799hZp","RAYE, 070 Shake","Escapism.","Human Re Sources",8,8,11,"1888081"
10,"spotify:track:6bwKe4LzFLvoXRYtHpims4","Bobby Vandamme","Ewa Zina","MORAL GmbH/WM Germany",10,-1,1,"1857785"
11,"spotify:track:7sJNeWTXkZCEC7OnFMpGWL","Luciano, Aitch, BIA","Bamba (feat. Aitch & BIA)","URBAN",1,10,20,"1823302"
12,"spotify:track:6e180XtptMddkCejgq7o8K","AK AUSSERKONTROLLE, Pashanim","6561","XY Records",4,5,3,"1701478"
13,"spotify:track:561jH07mF1jHuk7KlaeF0s","Eminem","Mockingbird","Aftermath",6,11,18,"1666061"
14,"spotify:track:3zkyus0njMCL6phZmNNEeN","Central Cee","LET GO","Central Cee",4,12,8,"1573210"
15,"spotify:track:5BfAcaTKnD5s6hkwrK6EhQ","Jamule","Normal zu lieben","Life Is Pain",6,9,3,"1423486"
16,"spotify:track:1z9NVyu6rOFQR57vA94xbR","Nina Chuba","Glatteis","Jive",11,16,10,"1415467"
17,"spotify:track:6yeZM8gyykjaf8w0GqRfK4","Nina Chuba","Wildberry Lillet","Jive",1,18,26,"1373224"
18,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",10,17,101,"1373203"
19,"spotify:track:2Ic4yeE0arD9AZ4RIbixFU","HoodBlaq","ATHENA","Columbia/BE.ELA.QU GmbH",19,-1,1,"1369651"
20,"spotify:track:6BePGk3eCan4FqaW2X8Qy3","Tiësto, Tate McRae","10:35","Atlantic Records",20,25,14,"1355374"
21,"spotify:track:5WBJoNzyDtXLPR60EZIIeA","Pajel, KALIM","16","Epic/DOPE",4,15,4,"1294229"
22,"spotify:track:0V3wPSX9ygBnCm8psDIegu","Taylor Swift","Anti-Hero","Taylor Swift",7,22,16,"1276131"
23,"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill","Top Dawg Entertainment/RCA Records",13,27,8,"1269439"
24,"spotify:track:5ZduaRci3iNUiDfJbBfAaf","Matt Sassari","Give It To Me - Full Vocal Mix","Cr2 Records",16,28,30,"1261096"
25,"spotify:track:7jYwZOptDPesQgzj7vhsEF","Rubi, FABE BROWN","ONLY 4 LIFE - Remix","Polydor",25,30,5,"1258440"
26,"spotify:track:4sx6NRwL6Ol3V6m9exwGlQ","The Kid LAROI","LOVE AGAIN","Columbia",26,37,2,"1209524"
27,"spotify:track:2IiXj6SbQcgEjCBXDiQ5TF","LX, Maxwell","Ray Liotta","187 Strassenbande",27,-1,1,"1205168"
28,"spotify:track:4lkLzhx8zsVIdNd1WANxuA","Bonez MC, Gzuz","YumYum","187 Strassenbande",5,13,3,"1192280"
29,"spotify:track:4tRhRLBxIZ34Iw0eCuiC03","southstar","Miss You","Columbia/B1 Recordings",6,26,30,"1192033"
30,"spotify:track:4HkRGYJYn1Y99uXpqTyOI6","Milano, Eddin","Au Revoir","DEUX FRÈRES MUSIC",8,20,5,"1175943"
31,"spotify:track:4tQA4uDHh6iPaQLWaxeQqH","Mayberg","Endlos_demo","Mayberg",19,19,4,"1142673"
32,"spotify:track:3mynByp1pJOsjCkrSLrjbC","Damar, Samra","Portrait","No Limits Records",32,-1,1,"1103740"
33,"spotify:track:0fNYJMvRcSBEC4zK3SClpK","Samra","Weisse Orchideen","Cataleya Edition",8,21,3,"1088827"
34,"spotify:track:5CGPOGyyF3XvyQwyqlJH0P","Nina Chuba, Chapo102","Ich hass dich","Jive",7,33,18,"1076545"
35,"spotify:track:3rb0tMq42WfggucPm0HHkA","MEDUZA, James Carter, Elley Duhé, FAST BOY","Bad Memories (feat. Elley Duhé & FAST BOY)","Universal-Island Records Ltd.",17,34,27,"1058758"
36,"spotify:track:7lkYdyKCN44Lc5saKwIGhP","The Cratez, Sido, Kontra K, Montez","Spät nach Haus","GOLD LEAGUE/RBK",3,23,5,"1049463"
37,"spotify:track:2xIHVoglz5mLrNf145RieQ","t-low, Miksu / Macloud","Nur ein Trost","t-low",14,31,3,"1048815"
38,"spotify:track:5xX2LYdXyx0Boa61rZOjq5","Luciano","Beautiful Girl","URBAN",1,38,41,"1035081"
39,"spotify:track:4nrPB8O7Y7wsOCJdgXkthe","Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53","DALE PLAY Records",24,24,4,"1030427"
40,"spotify:track:1kKvfCmzXzRcfszwQrXFPM","AYLIVA","Bei Nacht","Whiteheart Records/WM Germany",11,35,20,"1024723"
41,"spotify:track:1NAEIUBOWGIwSSFNvMDA2k","Rosc","Unzertrennlich","Rosc x VENTURA Records",41,-1,1,"1015386"
42,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",2,50,45,"1011296"
43,"spotify:track:5YdnOm5990Kfq1Jodws98B","Felix Jaehn, Ray Dalton","Call It Love","Virgin",12,40,20,"1010972"
44,"spotify:track:3JOV6IFlO4cviGK2cqeTVQ","Ski Aggu, Endzone, Ericson","Party Sahne","jungeratze",24,42,18,"1009216"
45,"spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M","Apache 207","Roller","Four Music Local",1,44,181,"1006771"
46,"spotify:track:5qEGAHerczFt3HmL9lhh4j","Miksu / Macloud, makko","Nachts wach (Lila Wolken Bootleg)","Futura",5,43,24,"1001043"
47,"spotify:track:0JXXNGljqupsJaZsgSbMZV","Miguel","Sure Thing","Jive",32,39,5,"979566"
48,"spotify:track:1pGxSl5VmzBtejKSmuAKKU","Ufo361, Gunna","BRODIES","Stay High",7,29,3,"978949"
49,"spotify:track:0WtM2NBVQNNJLh6scP13H8","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",41,41,23,"958620"
50,"spotify:track:3PBPLps3EbPjBSSOpKmJ8J","Florian Künstler","Kleiner Finger Schwur","Electrola",36,52,6,"923537"
51,"spotify:track:54eE5H6F1HhyM5L4fRLq8s","Loi","Gold","VOLKSMUSIC/WM Germany",51,77,4,"883409"
52,"spotify:track:38T0tPVZHcPZyhtOcCP7pF","Lil Nas X","STAR WALKIN' (League of Legends Worlds Anthem)","Columbia",20,49,20,"876501"
53,"spotify:track:73vIOb4Q7YN6HeJTbscRx5","Oliver Tree, Robin Schulz","Miss You - Bonus Track","Atlantic Records",19,45,18,"875428"
54,"spotify:track:3kgt8Ys78I6GBZlQrWqZiA","Miksu / Macloud, makko","Nachts wach","Futura",1,51,31,"855247"
55,"spotify:track:4pnk9Mhzcv3oHxFyARlNNP","MADE, Bobby Vandamme, Dorian","Moulaga","MADE Entertainment",10,47,17,"845295"
56,"spotify:track:7fZBQnc0zXwVybgCIrQQil","Imanbek, BYOR","Belly Dancer","Musical Freedom",10,54,45,"842361"
57,"spotify:track:5ucyKDPjLpYLGadsRO1wSB","DJ Robin, Schürze","Layla","Polydor x Island Records & Kontor New Media & Summerfield Records",1,60,40,"836037"
58,"spotify:track:4zN21mbAuaD0WqtmaTZZeP","James Hype, Miggy Dela Rosa","Ferrari","Universal-Island Records Ltd.",5,55,38,"835937"
59,"spotify:track:5etNJIDM60NiNQki6Iqzmn","FiNCH, HBz, 2 Engel & Charlie","TATTOO","Walk This Way Records",59,-1,1,"835186"
