rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6tAKikIvnoWfUeZrfkopLL","Ski Aggu, Joost, Otto Waalkes","Friesenjung","jungeratze & Albino Sports",1,1,4,"5026503"
2,"spotify:track:7oQepKHmXDaPC3rgeLRvQu","Udo Lindenberg, Apache 207","Komet","Warner Music Central Europe",1,2,22,"3639852"
3,"spotify:track:4ORixxN5kLrSgSwwuttB4t","AYLIVA","In deinen Armen","Whiteheart Records/WM Germany",3,-1,1,"3134553"
4,"spotify:track:42Ztw2ZtZR3mtWjXpg0R5I","Yung Yury, Damn Yury","TABU.","5Zero",1,3,11,"2936008"
5,"spotify:track:5X6Ut0DYPzglxDQbh3PZ7h","RAF Camora, Ahmad Amin","Strada","Indipendenza",5,-1,1,"2573242"
6,"spotify:track:3DvPDYdU1EjLooP8EYFoV2","AYLIVA","Aber sie","Whiteheart Records/WM Germany",6,-1,1,"2287566"
7,"spotify:track:07MQt3L6LsFS5rAgUSSrMO","Apache 207","Was weißt du schon","Four Music/Feder Musik",5,5,2,"2158695"
8,"spotify:track:5atei5eVpWKUJj5olSI32L","Apache 207","Wenn das so bleibt","Four Music/Feder Musik",1,4,5,"2108189"
9,"spotify:track:1odExI7RdWc4BT515LTAwj","David Kushner","Daylight","Miserable Music Group, LLC",3,9,10,"2094457"
10,"spotify:track:7AOJcugo17Kr1WUheSI6Oq","Luca-Dante Spadafora, Niklas Dee, Octavian, Peter Plate, Ulf Leo Sommer","Mädchen auf dem Pferd","Zeitgeist",10,25,4,"2046206"
11,"spotify:track:6fsbuVwtZHq8bCfUOfmkNL","Apache 207","Breaking your heart","Four Music/Feder Musik",2,6,12,"1924895"
12,"spotify:track:3caxdAr1m31mOuKS5g7LwQ","Apache 207","Neunzig","Four Music/Feder Musik",1,8,8,"1828432"
13,"spotify:track:5TYmnScjaRecWuBqEaA7S5","01099, Paul, Ski Aggu","Anders","01099/WM Germany",7,13,9,"1780279"
14,"spotify:track:2D0sOCo1zDMmt2dgFeqBs4","Bonez MC","Alles nur kein Star","187 Strassenbande",2,7,3,"1735044"
15,"spotify:track:3IhM5Mber8KA0NaRNpK2px","Tiësto","Lay Low","Atlantic Records",13,15,24,"1727416"
16,"spotify:track:2FDTHlrBguDzQkp7PVj16Q","Dave, Central Cee","Sprinter","Neighbourhood / Live Yours",14,16,3,"1617396"
17,"spotify:track:5QVOfXj8466NDNQRAqfWaA","Pashanim","Bagchaser Can","Urban",2,10,5,"1586666"
18,"spotify:track:3pyZgbg3uC8NlBQ3E81zlb","Hava, Dardan","Normal","Hypnotize Entertainment",12,12,2,"1552520"
19,"spotify:track:3AjSfp5FDvwtMU9XBsbS8j","Creeds","Push Up - Main Edit","Columbia/B1 Recordings",19,24,10,"1539821"
20,"spotify:track:4taclmQm9wFcK4dKQjR5ny","RAF Camora, Luciano","All Night","Indipendenza",1,17,12,"1529179"
21,"spotify:track:62NrIrsxxNXJVvtRivWYjM","Ikke Hüftgold, Schürze, DJ Robin","Bumsbar","Summerfield Records",6,20,8,"1513279"
22,"spotify:track:63aQEOk9W5rqWdLWJoaQws","Ufo361, lucidbeatz","Match_3","Epic/Stay High",7,14,3,"1512055"
23,"spotify:track:4DHcnVTT87F0zZhRPYmZ3B","Miley Cyrus","Flowers","Columbia",1,19,23,"1493748"
24,"spotify:track:7JAx138Rw3k7L1rUIgnNqh","HoodBlaq","PASS AUF","Columbia/BE.ELA.QU GmbH",5,18,13,"1487684"
25,"spotify:track:7AyE8MRf4dIK75mqqpks9S","Nina Chuba","Mangos mit Chili","Jive",4,26,20,"1389273"
26,"spotify:track:4vEs6qII13M2TjDsuJ82UB","Olexesh, Bonez MC","Gramm für Gramm","385ideal",11,11,2,"1371651"
27,"spotify:track:1uUgy87UHT9rlbxHirty3g","Peter Fox, Inéz","Zukunft Pink (feat. Inéz)","Warner Music Central Europe",1,28,35,"1358559"
28,"spotify:track:561jH07mF1jHuk7KlaeF0s","Eminem","Mockingbird","Aftermath",4,29,37,"1332412"
29,"spotify:track:3BKD1PwArikchz2Zrlp1qi","David Guetta, Anne-Marie, Coi Leray","Baby Don't Hurt Me","Parlophone UK",17,30,11,"1314421"
30,"spotify:track:1DmW5Ep6ywYwxc2HMT5BG6","Loreen","Tattoo","Universal Music AB",12,35,6,"1303918"
31,"spotify:track:3LKYl4a8iQrtUuYi3vqtNa","Shindy, Nate Dogg","HOW COME?","Sony Music/SHINDY",31,-1,1,"1290813"
32,"spotify:track:1ScsuMl1Friz30jtvJ0D7L","Jamule, SRNO","Alemania","Life Is Pain",32,-1,1,"1284629"
33,"spotify:track:2hFOXN8Eq2gXIGGMIdHdWJ","Ski Aggu, Endzone, Ericson","Party Sahne","jungeratze",24,33,37,"1258002"
34,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",2,31,43,"1257421"
35,"spotify:track:0SyQZaHDKeKscmd0x21nej","Montez, SDP","Fieber","Vertigo Berlin",35,-1,1,"1250376"
36,"spotify:track:6LBmaJYwbLHfQwIreMCLlw","Nina Chuba","Wildberry Lillet","Jive",1,34,45,"1249429"
37,"spotify:track:0JZ1ABjN8q7TNwMP39NjvU","Niklas Dee, Old Jim, Enny-Mae","Not Fair","Astralwerks",37,83,2,"1201304"
38,"spotify:track:2FiJGvN3fiXMwms9IftNV0","FiNCH, Tream","LiEBE AUF DER RÜCKBANK","Walk This Way Records",19,32,3,"1188921"
39,"spotify:track:3879mntZAUN5J9ejHjjvpr","Tream, treamiboii","Zelten auf Kies","3AM MUSIC",32,38,6,"1183164"
40,"spotify:track:0VC3WEoYACFhohnz5qdRx2","The Cratez, HoodBlaq","Round One","GOLD LEAGUE/RBK",21,21,2,"1116017"
41,"spotify:track:7DyDjhZMEIK5Ied4juTCyc","AYLIVA, MERO","Sie weiß (feat. Mero)","Whiteheart Records/WM Germany",1,60,24,"1104783"
42,"spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M","Apache 207","Roller","Four Music Local",1,41,200,"1089660"
43,"spotify:track:7njwxqTduDFoEGHioln8QK","Silva, Bonez MC","One Touch (00212)","Urban",43,-1,1,"1080604"
44,"spotify:track:5tmWuRvJfClHRtaePKS4pX","Dante YN","Youngstar","Epic Local",44,-1,1,"1064663"
45,"spotify:track:2F2p7b5Xq20mRyEeWYaeUF","Purple Disco Machine, Kungs, Julian Perretta","Substitution (feat. Julian Perretta)","Columbia Local",44,44,11,"1064013"
46,"spotify:track:3JlHRjPt2TNB9h7VFf0im2","Jonas Blue, Felix Jaehn","Weekends","Positiva",37,42,20,"1056889"
47,"spotify:track:2QVOaCOsGYQocs5y0QjTV6","Shindy","SEPTEMBER","Sony Music/SHINDY",47,-1,1,"1038521"
