rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:3FseW47ADDF2DHwad8VvZl","reezy, Luciano","EXPENSIVE SHIT","Four Music/2022 TEENAGER FOREVER Ent.",1,-1,1,"4001455"
2,"spotify:track:42Ztw2ZtZR3mtWjXpg0R5I","Yung Yury, Damn Yury","TABU.","5Zero",2,3,5,"3556337"
3,"spotify:track:7oQepKHmXDaPC3rgeLRvQu","Udo Lindenberg, Apache 207","Komet","Warner Music Central Europe",1,2,16,"3555010"
4,"spotify:track:0pC6XqDVKQC4czY2bgF7nj","Apache 207","Neunzig","Four Music/Feder Musik",1,1,2,"3341615"
5,"spotify:track:2H4HtOA24KXUYiINpGZ1ju","RAF Camora","ANNA","Indipendenza",5,-1,1,"3036563"
6,"spotify:track:1odExI7RdWc4BT515LTAwj","David Kushner","Daylight","Miserable Music Group, LLC",3,4,4,"2886992"
7,"spotify:track:62NrIrsxxNXJVvtRivWYjM","Ikke Hüftgold, Schürze, DJ Robin","Bumsbar","Summerfield Records",7,10,2,"2573440"
8,"spotify:track:4taclmQm9wFcK4dKQjR5ny","RAF Camora, Luciano","All Night","Indipendenza",1,8,6,"2521528"
9,"spotify:track:1ZKMMvWLhxXlk7VXqS7YRG","HoodBlaq","PASS AUF","Columbia/BE.ELA.QU GmbH",5,5,7,"2493801"
10,"spotify:track:4GUrzAwDBOyEMQTo42GGzf","Bonez MC, Gzuz","Cinnamon Roll","187 Strassenbande",2,6,3,"2371363"
11,"spotify:track:3cfz2Kt5k1mZ2GLJDY45l2","HoodBlaq","CARRERA","Columbia/BE.ELA.QU GmbH",11,-1,1,"2193516"
12,"spotify:track:5TYmnScjaRecWuBqEaA7S5","01099, Paul, Ski Aggu","Anders","01099/WM Germany",7,12,3,"2101426"
13,"spotify:track:3pyvUdSZvgrmZbXcEsL2bs","Apache 207","Breaking your heart","Four Music/Feder Musik",2,11,6,"1942963"
14,"spotify:track:4DHcnVTT87F0zZhRPYmZ3B","Miley Cyrus","Flowers","Columbia",1,13,17,"1940445"
