rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:42Ztw2ZtZR3mtWjXpg0R5I","Yung Yury, Damn Yury","TABU.","5Zero",1,2,6,"3651410"
2,"spotify:track:7oQepKHmXDaPC3rgeLRvQu","Udo Lindenberg, Apache 207","Komet","Warner Music Central Europe",1,3,17,"3622738"
3,"spotify:track:0pC6XqDVKQC4czY2bgF7nj","Apache 207","Neunzig","Four Music/Feder Musik",1,4,3,"3002645"
4,"spotify:track:1odExI7RdWc4BT515LTAwj","David Kushner","Daylight","Miserable Music Group, LLC",3,6,5,"2921837"
5,"spotify:track:1t3DUBo9FDyH8vROTU4fAi","reezy, Luciano","EXPENSIVE SHIT","Four Music/2022 TEENAGER FOREVER Ent.",1,1,2,"2664928"
6,"spotify:track:62NrIrsxxNXJVvtRivWYjM","Ikke Hüftgold, Schürze, DJ Robin","Bumsbar","Summerfield Records",6,7,3,"2490461"
7,"spotify:track:2H4HtOA24KXUYiINpGZ1ju","RAF Camora","ANNA","Indipendenza",5,5,2,"2457986"
8,"spotify:track:4taclmQm9wFcK4dKQjR5ny","RAF Camora, Luciano","All Night","Indipendenza",1,8,7,"2211761"
9,"spotify:track:1ZKMMvWLhxXlk7VXqS7YRG","HoodBlaq","PASS AUF","Columbia/BE.ELA.QU GmbH",5,9,8,"2204662"
10,"spotify:track:5TYmnScjaRecWuBqEaA7S5","01099, Paul, Ski Aggu","Anders","01099/WM Germany",7,12,4,"2045642"
11,"spotify:track:4DHcnVTT87F0zZhRPYmZ3B","Miley Cyrus","Flowers","Columbia",1,14,18,"1933556"
12,"spotify:track:1DmW5Ep6ywYwxc2HMT5BG6","Loreen","Tattoo","Universal Music AB",12,-1,1,"1933015"
13,"spotify:track:561jH07mF1jHuk7KlaeF0s","Eminem","Mockingbird","Aftermath",4,15,32,"1866715"
14,"spotify:track:3pyvUdSZvgrmZbXcEsL2bs","Apache 207","Breaking your heart","Four Music/Feder Musik",2,13,7,"1818786"
15,"spotify:track:4GUrzAwDBOyEMQTo42GGzf","Bonez MC, Gzuz","Cinnamon Roll","187 Strassenbande",2,10,4,"1767899"
16,"spotify:track:2xve0qJZJkcJD4BlwXg1xs","Nimo","Du","MOONBOYS ENT.",16,-1,1,"1735251"
17,"spotify:track:5RX8T3EoTuXcybAxe6oPAw","Käärijä","Cha Cha Cha","WM Finland",17,-1,1,"1732114"
18,"spotify:track:3plgMV8SGOfWFOALXY09vF","reezy","SHOOT","Four Music/2022 TEENAGER FOREVER Ent.",3,19,8,"1675932"
19,"spotify:track:3IhM5Mber8KA0NaRNpK2px","Tiësto","Lay Low","Atlantic Records",13,18,19,"1616715"
20,"spotify:track:3cfz2Kt5k1mZ2GLJDY45l2","HoodBlaq","CARRERA","Columbia/BE.ELA.QU GmbH",11,11,2,"1522276"
21,"spotify:track:5CvAzdenlzv3ImMcG7awJV","Julian Sommer, Mia Julia","Peter Pan","Electrola",17,27,8,"1504885"
22,"spotify:track:3BKD1PwArikchz2Zrlp1qi","David Guetta, Anne-Marie, Coi Leray","Baby Don't Hurt Me","Parlophone UK",17,24,6,"1485477"
23,"spotify:track:14LdhxElpZS0rKVV4nxtdA","Alessandra","Queen of Kings","Universal Music AS",23,-1,1,"1439801"
24,"spotify:track:7AyE8MRf4dIK75mqqpks9S","Nina Chuba","Mangos mit Chili","Jive",4,22,15,"1418526"
25,"spotify:track:6VzzDH0vafw2Lwye7pvlaC","Samra","Müde","Cataleya Edition",25,-1,1,"1403848"
26,"spotify:track:7DyDjhZMEIK5Ied4juTCyc","AYLIVA, MERO","Sie weiß (feat. Mero)","Whiteheart Records/WM Germany",1,23,19,"1369793"
27,"spotify:track:6LBmaJYwbLHfQwIreMCLlw","Nina Chuba","Wildberry Lillet","Jive",1,26,40,"1341613"
28,"spotify:track:4YxZQd3I4rj1nqkXgvpCk4","Peter Fox, Inéz","Zukunft Pink (feat. Inéz)","WM Germany",1,30,30,"1339580"
29,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",2,25,38,"1336289"
30,"spotify:track:0mNWBN7udBbA3ZtkB80TPM","AK AUSSERKONTROLLE","BLACKOUT","XY Records",11,21,27,"1300356"
31,"spotify:track:6eeUDtR2OHjdDnAlFaO4cl","Bonez MC, Gzuz","Babylon","187 Strassenbande",7,16,3,"1271254"
32,"spotify:track:7sJNeWTXkZCEC7OnFMpGWL","Luciano, Aitch, BIA","Bamba (feat. Aitch & BIA)","URBAN",1,29,34,"1250378"
33,"spotify:track:6zCnEL3445vsnlDde0QfjD","reezy, Miksu / Macloud","BABY DU WEISST","Four Music/2022 TEENAGER FOREVER Ent.",33,-1,1,"1248548"
34,"spotify:track:6WnIsfCuNqrlngROXGVe1W","AYLIVA","Was mir gefällt","Whiteheart Records/WM Germany",6,28,9,"1190099"
