rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7oQepKHmXDaPC3rgeLRvQu","Udo Lindenberg, Apache 207","Komet","Warner Music Central Europe",1,1,8,"4389666"
2,"spotify:track:4DHcnVTT87F0zZhRPYmZ3B","Miley Cyrus","Flowers","Columbia",1,2,9,"3227551"
3,"spotify:track:7DyDjhZMEIK5Ied4juTCyc","AYLIVA, MERO","Sie weiß (feat. Mero)","Whiteheart Records/WM Germany",1,3,10,"2551824"
4,"spotify:track:5qDzKUTHCUiKhewBa9STsE","badmómzjay, Domiziana","Auf die Party","Vertigo Berlin",4,-1,1,"2356205"
5,"spotify:track:1cfRQnbM4Cf0xEt3mx2cQ6","RIN, Nina Chuba, Miksu / Macloud","AMG","GOLD LEAGUE/DIVISION",5,-1,1,"2174949"
6,"spotify:track:7AyE8MRf4dIK75mqqpks9S","Nina Chuba","Mangos mit Chili","Jive",4,4,6,"2037945"
7,"spotify:track:3YONiGJ9VB9KvpXEHgLMjF","Kwam.E, OVE","Hallow Kitty","Nur! Musik",5,5,2,"1811602"
8,"spotify:track:7sJNeWTXkZCEC7OnFMpGWL","Luciano, Aitch, BIA","Bamba (feat. Aitch & BIA)","URBAN",1,12,25,"1697486"
9,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",2,10,29,"1641935"
10,"spotify:track:4YxZQd3I4rj1nqkXgvpCk4","Peter Fox, Inéz","Zukunft Pink (feat. Inéz)","WM Germany",1,8,21,"1624240"
11,"spotify:track:6LBmaJYwbLHfQwIreMCLlw","Nina Chuba","Wildberry Lillet","Jive",1,18,31,"1508153"
12,"spotify:track:5mHdCZtVyb4DcJw8799hZp","RAYE, 070 Shake","Escapism.","Human Re Sources",8,14,16,"1482982"
13,"spotify:track:4zLCLlqLivpZXvYfQCqTWh","Nina Chuba, Provinz","Ich glaub ich will heut nicht mehr gehen","Jive",6,7,3,"1478314"
14,"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Metro Boomin, The Weeknd, 21 Savage","Creepin' (with The Weeknd & 21 Savage)","Republic Records",5,16,15,"1461407"
15,"spotify:track:561jH07mF1jHuk7KlaeF0s","Eminem","Mockingbird","Aftermath",6,17,23,"1378977"
16,"spotify:track:0zKbDrEXKpnExhGQRe9dxt","Tiësto","Lay Low","Musical Freedom",16,27,10,"1331093"
17,"spotify:track:6y5LixQNwrWROFebIKQfFN","Montez","Jeden Tag mehr","Vertigo Berlin",17,19,3,"1312720"
18,"spotify:track:2mVrSw1sSk3v8GanOZj9wF","Samra, Sido","Ich Liebe Dich","Cataleya Edition",4,11,3,"1303799"
19,"spotify:track:0NZPBYD5qbEWRs3PrGiRkT","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","Capitol Records UK / EMI",2,20,25,"1233250"
20,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",10,23,106,"1230136"
21,"spotify:track:5YbW5cwfwhjPPyIOZ0I92z","Kurdo, Dardan","Zangar Zangar (feat. Dardan)","ALMAZ",21,-1,1,"1190052"
22,"spotify:track:28yd3NLXZkDi5p9segSvcf","Peter Fox","Vergessen wie","WM Germany",9,9,2,"1186212"
23,"spotify:track:7jYwZOptDPesQgzj7vhsEF","Rubi, FABE BROWN","ONLY 4 LIFE - Remix","Polydor",16,22,10,"1181467"
24,"spotify:track:6BePGk3eCan4FqaW2X8Qy3","Tiësto, Tate McRae","10:35","Atlantic Records",20,25,19,"1171784"
25,"spotify:track:4W4fNrZYkobj539TOWsLO2","The Weeknd, Ariana Grande","Die For You (with Ariana Grande) - Remix","XO / Republic Records",13,13,3,"1164738"
26,"spotify:track:5npUWsfEl4R2UOvPDlRjjZ","Jamule","Wenn ich will","Life Is Pain",26,-1,1,"1121027"
27,"spotify:track:2toCf2FDbTIdWriPI6kcsY","Nina Chuba, Chapo102","Ich hass dich","Jive",7,40,23,"1094493"
28,"spotify:track:414rOgwyJUcY49sGW5CsZy","$OHO BANI, Ericson","MR. MEYER","$OHO BANI",28,-1,1,"1092841"
29,"spotify:track:6AQbmUe0Qwf5PZnt4HmTXv","PinkPantheress, Ice Spice","Boy's a liar Pt. 2","Warner Records",23,26,5,"1088847"
30,"spotify:track:5ZduaRci3iNUiDfJbBfAaf","Matt Sassari","Give It To Me - Full Vocal Mix","Cr2 Records",16,34,35,"1088059"
31,"spotify:track:373gDROnujxNTFa1FojYIl","Linkin Park","Lost","Warner Records",5,29,5,"1073686"
32,"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill","Top Dawg Entertainment/RCA Records",13,28,13,"1067867"
33,"spotify:track:5uxrX6IKC5cQHeaZnzgm6k","AK AUSSERKONTROLLE","PUR AUF ICE","XY Records",15,15,2,"1060496"
34,"spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M","Apache 207","Roller","Four Music Local",1,48,186,"1039269"
35,"spotify:track:2hFOXN8Eq2gXIGGMIdHdWJ","Ski Aggu, Endzone, Ericson","Party Sahne","jungeratze",24,35,23,"1027861"
36,"spotify:track:42MbpTDZWKc8uAJDhHcvQO","Bonez MC, Gzuz","Abziehen","187 Strassenbande",6,6,2,"1006391"
37,"spotify:track:3zkyus0njMCL6phZmNNEeN","Central Cee","LET GO","Central Cee",4,38,13,"1005069"
38,"spotify:track:0V3wPSX9ygBnCm8psDIegu","Taylor Swift","Anti-Hero","Taylor Swift",7,39,21,"999462"
39,"spotify:track:5xX2LYdXyx0Boa61rZOjq5","Luciano","Beautiful Girl","URBAN",1,43,46,"996609"
40,"spotify:track:2hP1NjQ0P5B0B5yB2IMf6q","Nina Chuba","Glatteis","Jive",11,32,15,"989557"
41,"spotify:track:4HkRGYJYn1Y99uXpqTyOI6","Milano, Eddin","Au Revoir","DEUX FRÈRES MUSIC",8,33,10,"985031"
42,"spotify:track:04CqLjewJiSAqM210vZAmT","Miley Cyrus","River","Columbia",42,-1,1,"979938"
