rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7oQepKHmXDaPC3rgeLRvQu","Udo Lindenberg, Apache 207","Komet","Warner Music Central Europe",1,1,7,"4341989"
2,"spotify:track:0yLdNVWF3Srea0uzk55zFn","Miley Cyrus","Flowers","Columbia",1,2,8,"3054838"
3,"spotify:track:7DyDjhZMEIK5Ied4juTCyc","AYLIVA, MERO","Sie weiß (feat. Mero)","Whiteheart Records/WM Germany",1,3,9,"2603704"
4,"spotify:track:7AyE8MRf4dIK75mqqpks9S","Nina Chuba","Mangos mit Chili","Jive",4,5,5,"2126983"
5,"spotify:track:3YONiGJ9VB9KvpXEHgLMjF","Kwam.E, OVE","Hallow Kitty","Nur! Musik",5,-1,1,"1955503"
6,"spotify:track:42MbpTDZWKc8uAJDhHcvQO","Bonez MC, Gzuz","Abziehen","187 Strassenbande",6,-1,1,"1904073"
7,"spotify:track:4zLCLlqLivpZXvYfQCqTWh","Nina Chuba, Provinz","Ich glaub ich will heut nicht mehr gehen","Jive",6,6,2,"1734073"
8,"spotify:track:4YxZQd3I4rj1nqkXgvpCk4","Peter Fox, Inéz","Zukunft Pink (feat. Inéz)","WM Germany",1,8,20,"1722538"
9,"spotify:track:28yd3NLXZkDi5p9segSvcf","Peter Fox","Vergessen wie","WM Germany",9,-1,1,"1695071"
10,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",2,7,28,"1693760"
11,"spotify:track:2mVrSw1sSk3v8GanOZj9wF","Samra, Sido","Ich Liebe Dich","Cataleya Edition",4,4,2,"1664382"
12,"spotify:track:7sJNeWTXkZCEC7OnFMpGWL","Luciano, Aitch, BIA","Bamba (feat. Aitch & BIA)","URBAN",1,10,24,"1636876"
13,"spotify:track:7oDd86yk8itslrA9HRP2ki","The Weeknd, Ariana Grande","Die For You - Remix","XO / Republic Records",13,24,2,"1506101"
14,"spotify:track:5mHdCZtVyb4DcJw8799hZp","RAYE, 070 Shake","Escapism.","Human Re Sources",8,11,15,"1504467"
15,"spotify:track:5uxrX6IKC5cQHeaZnzgm6k","AK AUSSERKONTROLLE","PUR AUF ICE","XY Records",15,-1,1,"1493118"
16,"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Metro Boomin, The Weeknd, 21 Savage","Creepin' (with The Weeknd & 21 Savage)","Republic Records",5,9,14,"1486231"
17,"spotify:track:561jH07mF1jHuk7KlaeF0s","Eminem","Mockingbird","Aftermath",6,13,22,"1422585"
18,"spotify:track:6LBmaJYwbLHfQwIreMCLlw","Nina Chuba","Wildberry Lillet","Jive",1,12,30,"1416942"
19,"spotify:track:6y5LixQNwrWROFebIKQfFN","Montez","Jeden Tag mehr","Vertigo Berlin",17,17,2,"1263591"
20,"spotify:track:0NZPBYD5qbEWRs3PrGiRkT","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","Capitol Records UK / EMI",2,15,24,"1255553"
21,"spotify:track:1j6qr4E0seSdc6cq5pL6JD","Ufo361, 070 Shake, Anne Imhof","LOVE MY LIFE","Stay High",21,-1,1,"1245833"
22,"spotify:track:7jYwZOptDPesQgzj7vhsEF","Rubi, FABE BROWN","ONLY 4 LIFE - Remix","Polydor",16,16,9,"1238718"
23,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",10,22,105,"1231535"
24,"spotify:track:473iuBry5Y4SSx9AGw9LLw","Bonez MC, Gzuz","Sturkopf (mit ner Glock)","187 Strassenbande",4,14,4,"1194529"
25,"spotify:track:6BePGk3eCan4FqaW2X8Qy3","Tiësto, Tate McRae","10:35","Atlantic Records",20,26,18,"1174370"
26,"spotify:track:6AQbmUe0Qwf5PZnt4HmTXv","PinkPantheress, Ice Spice","Boy's a liar Pt. 2","Warner Records",23,23,4,"1164876"
27,"spotify:track:0zKbDrEXKpnExhGQRe9dxt","Tiësto","Lay Low","Musical Freedom",27,46,9,"1118099"
28,"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill","Top Dawg Entertainment/RCA Records",13,28,12,"1074176"
29,"spotify:track:373gDROnujxNTFa1FojYIl","Linkin Park","Lost","Warner Records",5,20,4,"1073906"
30,"spotify:track:2vvL12gufp1dCbgv4N9S1J","Ufo361, Offset","MOMMA","Stay High",30,-1,1,"1073181"
31,"spotify:track:0v5tJa9288xBvYEl9EBuNK","Ufo361","NUR SIE DARF","Stay High",6,18,4,"1071185"
32,"spotify:track:2hP1NjQ0P5B0B5yB2IMf6q","Nina Chuba","Glatteis","Jive",11,19,14,"1064402"
33,"spotify:track:4HkRGYJYn1Y99uXpqTyOI6","Milano, Eddin","Au Revoir","DEUX FRÈRES MUSIC",8,36,9,"1055253"
34,"spotify:track:5ZduaRci3iNUiDfJbBfAaf","Matt Sassari","Give It To Me - Full Vocal Mix","Cr2 Records",16,32,34,"1054141"
