rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2IGMVunIBsBLtEQyoI1Mu7","Doja Cat","Paint The Town Red","Kemosabe Records/RCA Records",1,1,6,"4010207"
2,"spotify:track:59NraMJsLaMCVtwXTSia8i","cassö, RAYE, D-Block Europe","Prada","Ministry of Sound Recordings",2,2,5,"3743725"
3,"spotify:track:3an1JVi8OsE0aG6dMS4Pes","AYLIVA","Hässlich","Whiteheart Records/WM Germany",3,7,3,"3434130"
4,"spotify:track:5YWu6dt50Nieq8qi572RF8","SIRA, Bausa, badchieff","9 bis 9","Four Music/SIRA",2,5,18,"3264363"
5,"spotify:track:31nfdEooLEq7dn3UMcIeB5","BENNETT","Vois sur ton chemin - Techno Mix","Warner Music Central Europe",5,6,6,"3233274"
6,"spotify:track:7AOJcugo17Kr1WUheSI6Oq","Luca-Dante Spadafora, Niklas Dee, Octavian, Peter Plate, Ulf Leo Sommer","Mädchen auf dem Pferd","Zeitgeist",1,4,16,"3227797"
7,"spotify:track:3ilgxZl5g7MOQCUiky3VOG","Pashanim","Ms. Jackson","Urban",1,3,3,"3084889"
8,"spotify:track:2EbO8k2jAHVRMVvUB77nNt","AYLIVA","Weißes Haus","Whiteheart Records/WM Germany",4,8,9,"2895752"
9,"spotify:track:5mjYQaktjmjcMKcUIcqz4s","Kenya Grace","Strangers","Warner Records/Major Recordings",9,13,2,"2873373"
10,"spotify:track:0gMTEHzNIyvxikxyUFFJxO","Kontra K, Lana Del Rey","Summertime","Letzte Wölfe",1,9,5,"2480272"
11,"spotify:track:2LCoh1sop5AYzRBVDHFoiK","badmómzjay, Kool Savas","Airplanes","Vertigo Berlin",11,-1,1,"2469453"
12,"spotify:track:52Y1KkbSO4LI9MTCvZhP9Y","AYLIVA","Scheine zählen","Whiteheart Records/WM Germany",12,17,3,"2176000"
13,"spotify:track:4kcgrgZhd4h8chSAJ86mIq","erobé, KXXMA, Lyfrix","EWIGKEIT - REMIX","Off Tape Records & Polydor x Island Records",9,12,8,"2174813"
14,"spotify:track:7oQepKHmXDaPC3rgeLRvQu","Udo Lindenberg, Apache 207","Komet","Warner Music Central Europe",1,11,34,"2147366"
15,"spotify:track:6XVSsVuzVUZ2zgRWB5xwef","AYLIVA","In deinen Armen","Whiteheart Records/WM Germany",3,15,13,"2091842"
16,"spotify:track:5fxOUNN2WR7X0mklupRxaV","Bonez MC","Telefon ohne Kabel 📞","187 Strassenbande",16,-1,1,"2019895"
17,"spotify:track:0QlOkt8nkZ8zqu8xb2SHU8","Niklas Dee, Old Jim, Enny-Mae","Not Fair","Astralwerks",5,16,14,"1936625"
18,"spotify:track:1VxlVMCopT232hOcBVybyj","AYLIVA","Lass mich gehen","Whiteheart Records/WM Germany",18,20,3,"1882368"
19,"spotify:track:1CknK1sYAhoYxZEs5OfqEq","Ski Aggu, SIRA","mietfrei","Bamboo Artist & Label Services",4,18,9,"1689005"
