rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:4taclmQm9wFcK4dKQjR5ny","RAF Camora, Luciano","All Night","Indipendenza",1,-1,1,"6894767"
2,"spotify:track:3pyvUdSZvgrmZbXcEsL2bs","Apache 207","Breaking your heart","Four Music/Feder Musik",2,-1,1,"4674072"
3,"spotify:track:7oQepKHmXDaPC3rgeLRvQu","Udo Lindenberg, Apache 207","Komet","Warner Music Central Europe",1,1,11,"4200862"
4,"spotify:track:2lY7A3rzOAtqUU99dLosiS","Shindy","GELD MACHEN JUNG","Sony Music/SHINDY",4,-1,1,"2674381"
5,"spotify:track:4DHcnVTT87F0zZhRPYmZ3B","Miley Cyrus","Flowers","Columbia",1,2,12,"2602075"
6,"spotify:track:561jH07mF1jHuk7KlaeF0s","Eminem","Mockingbird","Aftermath",5,5,26,"2507379"
7,"spotify:track:1rDfZwXzeotPuDtBJotaK1","reezy","SHOOT","Four Music/2022 TEENAGER FOREVER Ent.",3,3,2,"2363442"
8,"spotify:track:6WnIsfCuNqrlngROXGVe1W","AYLIVA","Was mir gefällt","Whiteheart Records/WM Germany",6,6,3,"2100269"
9,"spotify:track:7DyDjhZMEIK5Ied4juTCyc","AYLIVA, MERO","Sie weiß (feat. Mero)","Whiteheart Records/WM Germany",1,4,13,"2082915"
10,"spotify:track:2Ia00WxA3ZINDzmj6rnsZF","AK AUSSERKONTROLLE, Sido, Kontra K","DIESES EINE MAL","XY Records",10,-1,1,"2060995"
11,"spotify:track:0RPoYKcOKq8FRZ4j7MUkKF","Jamule, Dardan","Glizzy","Life Is Pain",11,-1,1,"1907444"
12,"spotify:track:5qDzKUTHCUiKhewBa9STsE","badmómzjay, Domiziana","Auf die Party","Vertigo Berlin",4,7,4,"1728719"
13,"spotify:track:7AyE8MRf4dIK75mqqpks9S","Nina Chuba","Mangos mit Chili","Jive",4,9,9,"1665854"
14,"spotify:track:7sJNeWTXkZCEC7OnFMpGWL","Luciano, Aitch, BIA","Bamba (feat. Aitch & BIA)","URBAN",1,10,28,"1650241"
15,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",2,11,32,"1534178"
16,"spotify:track:4YxZQd3I4rj1nqkXgvpCk4","Peter Fox, Inéz","Zukunft Pink (feat. Inéz)","WM Germany",1,12,24,"1523873"
17,"spotify:track:0zKbDrEXKpnExhGQRe9dxt","Tiësto","Lay Low","Musical Freedom",16,16,13,"1515435"
18,"spotify:track:5CvAzdenlzv3ImMcG7awJV","Julian Sommer, Mia Julia","Peter Pan","Electrola",17,17,2,"1511932"
19,"spotify:track:6LBmaJYwbLHfQwIreMCLlw","Nina Chuba","Wildberry Lillet","Jive",1,14,34,"1496677"
20,"spotify:track:1ZKMMvWLhxXlk7VXqS7YRG","HoodBlaq","PASS AUF","Columbia/BE.ELA.QU GmbH",8,8,2,"1447429"
21,"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Metro Boomin, The Weeknd, 21 Savage","Creepin' (with The Weeknd & 21 Savage)","Republic Records",5,15,18,"1364737"
22,"spotify:track:6sizQj16amSoj5iXMDCx5J","Kwam.E, OVE","Hallow Kitty","Nur! Musik",5,22,5,"1316356"
23,"spotify:track:4NSjJM4RhFYYck8de4YsTb","AK AUSSERKONTROLLE","SUPERMODEL","XY Records",12,25,3,"1281909"
24,"spotify:track:4AzR20u5TiZVR4932QbGTt","Jazeek","Diamond Ring","NINETYNINE MUSIC x Good Kid Records x VENTURA Records",24,30,2,"1266690"
25,"spotify:track:5mHdCZtVyb4DcJw8799hZp","RAYE, 070 Shake","Escapism.","Human Re Sources",8,21,19,"1197296"
26,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",10,23,109,"1190238"
27,"spotify:track:4atLPkcljMp14JBaigYFKC","Empire Of The Sun, southstar","We Are The People - southstar Remix","Capitol Records",27,32,12,"1145954"
28,"spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M","Apache 207","Roller","Four Music Local",1,34,189,"1123770"
29,"spotify:track:0NZPBYD5qbEWRs3PrGiRkT","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","Capitol Records UK / EMI",2,27,28,"1112377"
30,"spotify:track:7jYwZOptDPesQgzj7vhsEF","Rubi, FABE BROWN","ONLY 4 LIFE - Remix","Polydor",16,31,13,"1110952"
31,"spotify:track:3eGI9ETrSY2nU1hbsohC0H","Schubi AKpella, Nimo","Jede Nacht","385ideal",5,13,3,"1101508"
32,"spotify:track:5ZduaRci3iNUiDfJbBfAaf","Matt Sassari","Give It To Me - Full Vocal Mix","Cr2 Records",16,28,38,"1098892"
33,"spotify:track:4i81SNeu64liIEAytWqIOK","EAZ","Juicy","Universal Music GmbH",33,118,2,"1065830"
34,"spotify:track:3zk8jIWMJFK14Mg1vzIxpP","Bonez MC, Gzuz, Olexesh","Nix zu tun","187 Strassenbande",7,24,3,"1051380"
35,"spotify:track:2toCf2FDbTIdWriPI6kcsY","Nina Chuba, Chapo102","Ich hass dich","Jive",7,33,26,"1042639"
36,"spotify:track:5xX2LYdXyx0Boa61rZOjq5","Luciano","Beautiful Girl","URBAN",1,37,49,"1040173"
37,"spotify:track:2hFOXN8Eq2gXIGGMIdHdWJ","Ski Aggu, Endzone, Ericson","Party Sahne","jungeratze",24,40,26,"1038763"
38,"spotify:track:373gDROnujxNTFa1FojYIl","Linkin Park","Lost","Warner Records",5,20,8,"1035253"
39,"spotify:track:6BePGk3eCan4FqaW2X8Qy3","Tiësto, Tate McRae","10:35","Atlantic Records",20,29,22,"1010669"
40,"spotify:track:0V3wPSX9ygBnCm8psDIegu","Taylor Swift","Anti-Hero","Taylor Swift",7,38,24,"983872"
41,"spotify:track:6y5LixQNwrWROFebIKQfFN","Montez","Jeden Tag mehr","Vertigo Berlin",17,36,6,"977412"
42,"spotify:track:0WtM2NBVQNNJLh6scP13H8","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",41,43,31,"974280"
43,"spotify:track:4hy7qTxsnyZUZoqo5RtaYq","Ed Sheeran","Eyes Closed","Atlantic Records UK",19,19,2,"967025"
44,"spotify:track:5qEGAHerczFt3HmL9lhh4j","Miksu / Macloud, makko","Nachts wach (Lila Wolken Bootleg)","Futura",5,42,32,"945903"
45,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",2,46,53,"931665"
46,"spotify:track:3toIHllT6wfNPnf3GX2tH7","Monk, BHZ","Purple Rain","BHZ",46,-1,1,"905624"
47,"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill","Top Dawg Entertainment/RCA Records",13,44,16,"902717"
48,"spotify:track:6tXSj6MWL76ebA1vy4VfsN","Dante YN","Nightmares","Epic Local",48,-1,1,"889839"
49,"spotify:track:7xaqxUl08zOg0YNUHokQpq","Miksu / Macloud, t-low","Sehnsucht","Futura",1,45,57,"880608"
50,"spotify:track:4yCWbjNkL84M2l5izo0bAw","makko, Miksu / Macloud","P.S.","BMG Rights Management GmbH",18,18,2,"879050"
51,"spotify:track:2FZMqWofNW3jH2MoHjFYH3","Jazeek","Mary","NINETYNINE MUSIC x Good Kid Records x VENTURA Records",51,73,3,"877619"
52,"spotify:track:4zLCLlqLivpZXvYfQCqTWh","Nina Chuba, Provinz","Ich glaub ich will heut nicht mehr gehen","Jive",6,39,6,"866863"
53,"spotify:track:3K00Ib1shkOEiAXU5pec6e","Lost Frequencies, Elley Duhé, X Ambassadors","Back To You","Epic Amsterdam",51,51,7,"862509"
54,"spotify:track:6AQbmUe0Qwf5PZnt4HmTXv","PinkPantheress, Ice Spice","Boy's a liar Pt. 2","Warner Records",23,48,8,"851947"
55,"spotify:track:0mNWBN7udBbA3ZtkB80TPM","AK AUSSERKONTROLLE","BLACKOUT","XY Records",11,88,21,"838045"
56,"spotify:track:3JlHRjPt2TNB9h7VFf0im2","Jonas Blue, Felix Jaehn","Weekends","Positiva",56,83,9,"833656"
57,"spotify:track:35DkXhxqTMiQB582tfjowU","Ion Miles, SIRA, BHZ","Powerade","Sony Music/BHZ",2,57,50,"813855"
58,"spotify:track:3kgt8Ys78I6GBZlQrWqZiA","Miksu / Macloud, makko","Nachts wach","Futura",1,55,39,"807468"
59,"spotify:track:22skzmqfdWrjJylampe0kt","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",43,60,128,"797603"
60,"spotify:track:6UN73IYd0hZxLi8wFPMQij","Coi Leray","Players","Uptown / Republic Records",46,54,13,"789071"
61,"spotify:track:26b3oVLrRUaaybJulow9kz","Libianca","People","5K Records Limited",56,56,12,"782146"
62,"spotify:track:4HkRGYJYn1Y99uXpqTyOI6","Milano, Eddin","Au Revoir","DEUX FRÈRES MUSIC",8,50,13,"777671"
