rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2HafqoJbgXdtjwCOvNEF14","iñigo quintero","Si No Estás","Acqustic",1,2,6,"3338013"
2,"spotify:track:4mVnqNiw2Kf5AHj9j0KD6u","RAF Camora, Ski Aggu","Liebe Grüsse","Indipendenza",1,1,2,"3069943"
3,"spotify:track:31nfdEooLEq7dn3UMcIeB5","BENNETT","Vois sur ton chemin - Techno Mix","Warner Music Central Europe",2,3,14,"2855298"
4,"spotify:track:30vcuzW3d8goJci3OBUNt9","Amaru, Gringo Bamba","Blonde Chaya - Sped Up","UME - Global Clearing House",4,4,5,"2801384"
5,"spotify:track:59NraMJsLaMCVtwXTSia8i","cassö, RAYE, D-Block Europe","Prada","Ministry of Sound Recordings",2,7,13,"2545801"
6,"spotify:track:3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy","RCA Records Label",1,6,8,"2484790"
7,"spotify:track:5mjYQaktjmjcMKcUIcqz4s","Kenya Grace","Strangers","Warner Records/Major Recordings",2,8,10,"2252302"
8,"spotify:track:3an1JVi8OsE0aG6dMS4Pes","AYLIVA","Hässlich","Whiteheart Records/WM Germany",1,9,11,"2122331"
9,"spotify:track:3ilgxZl5g7MOQCUiky3VOG","Pashanim","Ms. Jackson","Urban",1,11,11,"1999604"
10,"spotify:track:5YWu6dt50Nieq8qi572RF8","SIRA, Bausa, badchieff","9 bis 9","Four Music/SIRA",2,12,26,"1837650"
11,"spotify:track:0qo8YDKpPXlUQqp0vesiln","reezy","14 PASSENGER","Four Music/Teenager Forever",2,10,3,"1774821"
12,"spotify:track:56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red","Kemosabe Records/RCA Records",1,13,14,"1760184"
13,"spotify:track:4rSmXn2TIKt6iBeBDM4uOs","Luciano, Gzuz","2 Germans (feat. Gzuz)","URBAN",5,5,2,"1681716"
14,"spotify:track:7oQepKHmXDaPC3rgeLRvQu","Udo Lindenberg, Apache 207","Komet","Warner Music Central Europe",1,16,42,"1637166"
15,"spotify:track:7AOJcugo17Kr1WUheSI6Oq","Luca-Dante Spadafora, Niklas Dee, Octavian, Peter Plate, Ulf Leo Sommer","Mädchen auf dem Pferd","Zeitgeist",1,14,24,"1593409"
16,"spotify:track:04g4813XfiSFRpfD1eo67d","01099, Trettmann, Gustav, Zachi","In der Nacht","01099/WM Germany",16,-1,1,"1555839"
17,"spotify:track:4yNWhBYneGn8Gvr7Y3ciqf","Liaze, equal","2003","23HOURS, BMG Rights Management GmbH",12,15,3,"1504524"
19,"spotify:track:35wU7QXdrqu5FTC4fMzR90","Capital Bra, Joker Bra","ARKHAM ASYLUM","URBAN",19,-1,1,"1443441"
20,"spotify:track:3wlFVKpDLDADlWXTNl9gGN","BHZ, Monk, Ion Miles","Crash Dummy","BHZ",20,-1,1,"1415895"
21,"spotify:track:6KiPf8zHwaBK7VMHZZ1ReL","Ellice","ANGST>LIEBE","Embassy of Music",19,19,4,"1334014"
22,"spotify:track:0dEvVBg3ArnuJ9WBnPzOcj","Niclov, Baron","Feuer Wasser Sturm","Four Music Local",11,17,8,"1311432"
23,"spotify:track:0ya0fBUHF1TKookyKM5ZVQ","Jazeek","Take it","NINETYNINE MUSIC x Good Kid Records x VENTURA Records",16,25,7,"1301405"
24,"spotify:track:5DD9Y2IEZAvkUMpnVqg4gm","Bonez MC","On Fire 🔥","187 Strassenbande",24,-1,1,"1245046"
25,"spotify:track:2EbO8k2jAHVRMVvUB77nNt","AYLIVA","Weißes Haus","Whiteheart Records/WM Germany",4,20,17,"1224451"
26,"spotify:track:6QZ7IptsMdWodN4uFuXNkv","1986zig","Meine 1","Polydor x Island Records & Good Kid Records",26,28,4,"1222000"
27,"spotify:track:4kcgrgZhd4h8chSAJ86mIq","erobé, KXXMA, Lyfrix","EWIGKEIT - REMIX","Off Tape Records & Polydor x Island Records",9,22,16,"1216989"
28,"spotify:track:5Y8mnPgyb9hOJxY1M0OJdx","Sonny Wern, Lyente, Quinten Circle, ZANA","Dance For Me (1, 2, 3) - Stutter Techno","Virgin",28,39,4,"1174580"
29,"spotify:track:5aIVCx5tnk0ntmdiinnYvw","Tyla","Water","FAX Records/Epic",27,27,8,"1169361"
30,"spotify:track:2FiJGvN3fiXMwms9IftNV0","FiNCH, Tream","LiEBE AUF DER RÜCKBANK","Walk This Way Records",17,26,23,"1168835"
31,"spotify:track:0gMTEHzNIyvxikxyUFFJxO","Kontra K, Lana Del Rey","Summertime","Letzte Wölfe",1,30,13,"1164879"
32,"spotify:track:1odExI7RdWc4BT515LTAwj","David Kushner","Daylight","Miserable Music Group, LLC",3,36,30,"1107083"
33,"spotify:track:1VxlVMCopT232hOcBVybyj","AYLIVA","Lass mich gehen","Whiteheart Records/WM Germany",13,31,11,"1103178"
34,"spotify:track:5cHPMo64nOHGBORMiHRAHk","Jazeek","Fühlst du","NINETYNINE MUSIC x Good Kid Records x VENTURA Records",34,-1,1,"1102448"
35,"spotify:track:52Y1KkbSO4LI9MTCvZhP9Y","AYLIVA","Scheine zählen","Whiteheart Records/WM Germany",10,29,11,"1091841"
