rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7AOJcugo17Kr1WUheSI6Oq","Luca-Dante Spadafora, Niklas Dee, Octavian, Peter Plate, Ulf Leo Sommer","Mädchen auf dem Pferd","Zeitgeist",1,4,8,"3262766"
2,"spotify:track:6tAKikIvnoWfUeZrfkopLL","Ski Aggu, Joost, Otto Waalkes","Friesenjung","jungeratze & Albino Sports",1,1,8,"3237271"
3,"spotify:track:7oQepKHmXDaPC3rgeLRvQu","Udo Lindenberg, Apache 207","Komet","Warner Music Central Europe",1,2,26,"3196554"
4,"spotify:track:1CknK1sYAhoYxZEs5OfqEq","Ski Aggu, SIRA","mietfrei","Bamboo Artist & Label Services",4,-1,1,"2885549"
5,"spotify:track:42Ztw2ZtZR3mtWjXpg0R5I","Yung Yury, Damn Yury","TABU.","5Zero",1,5,15,"2652672"
6,"spotify:track:4ISoGiS2XVfeFLO0PgVYAk","RAF Camora, HoodBlaq","Tropicana","Indipendenza",6,-1,1,"2576150"
7,"spotify:track:5OXgrcI2K6erTLMTlEJ23H","AYLIVA","Weißes Haus","Whiteheart Records/WM Germany",7,-1,1,"2479598"
8,"spotify:track:5YWu6dt50Nieq8qi572RF8","SIRA, Bausa, badchieff","9 bis 9","Four Music/SIRA",8,9,10,"2462806"
9,"spotify:track:0QlOkt8nkZ8zqu8xb2SHU8","Niklas Dee, Old Jim, Enny-Mae","Not Fair","Astralwerks",7,7,6,"2343332"
10,"spotify:track:1D0kYwRjSpYq7s7iieS8Oi","Bobby Vandamme","Brazil Funk Freestyle 🇧🇷","RCA/GOLD LEAGUE/GOVA Ent.",10,-1,1,"2176938"
11,"spotify:track:5EqZIbLptCkJARJXOdseF9","Bonez MC","So🤞","187 Strassenbande",3,3,2,"1919903"
12,"spotify:track:4ORixxN5kLrSgSwwuttB4t","AYLIVA","In deinen Armen","Whiteheart Records/WM Germany",3,14,5,"1817138"
13,"spotify:track:1TcPzAOy7RjHtLVV2uJgo5","KALIM, Bawer","5ive on it","Urban",13,-1,1,"1808214"
14,"spotify:track:5TYmnScjaRecWuBqEaA7S5","01099, Paul, Ski Aggu","Anders","01099/WM Germany",7,12,13,"1774219"
15,"spotify:track:1odExI7RdWc4BT515LTAwj","David Kushner","Daylight","Miserable Music Group, LLC",3,11,14,"1747060"
16,"spotify:track:7x9aauaA9cu6tyfpHnqDLo","Jung Kook, Latto","Seven (feat. Latto)","BIGHIT MUSIC",16,-1,1,"1635503"
17,"spotify:track:6fsbuVwtZHq8bCfUOfmkNL","Apache 207","Breaking your heart","Four Music/Feder Musik",2,13,16,"1612650"
18,"spotify:track:4HpJC2H5PkW1e5flvo8b1U","Kontra K","Was Echtes","Letzte Wölfe",18,-1,1,"1588469"
19,"spotify:track:3AjSfp5FDvwtMU9XBsbS8j","Creeds","Push Up - Main Edit","Columbia/B1 Recordings",14,17,14,"1583173"
20,"spotify:track:2FDTHlrBguDzQkp7PVj16Q","Dave, Central Cee","Sprinter","Neighbourhood / Live Yours",14,20,7,"1561364"
21,"spotify:track:4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean","300 Entertainment",21,31,5,"1502375"
22,"spotify:track:5atei5eVpWKUJj5olSI32L","Apache 207","Wenn das so bleibt","Four Music/Feder Musik",1,15,9,"1493437"
23,"spotify:track:3IhM5Mber8KA0NaRNpK2px","Tiësto","Lay Low","Atlantic Records",12,16,28,"1486371"
24,"spotify:track:6WzRpISELf3YglGAh7TXcG","The Weeknd, Playboi Carti, Madonna","Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series)","XO / Republic Records",19,19,7,"1476074"
25,"spotify:track:5obtXG3NaPZykEFPWRPTPo","Dardan, Azet","Malli","Hypnotize Entertainment",6,6,2,"1432428"
26,"spotify:track:2HhiBxUs6rHRVsw6prFbYn","Azet, DJ Gimi-O","Bona","FastLife Records/Warner Music Central Europe",26,-1,1,"1334322"
27,"spotify:track:7AyE8MRf4dIK75mqqpks9S","Nina Chuba","Mangos mit Chili","Jive",4,23,24,"1327791"
28,"spotify:track:3BKD1PwArikchz2Zrlp1qi","David Guetta, Anne-Marie, Coi Leray","Baby Don't Hurt Me","Parlophone UK",17,22,15,"1297725"
29,"spotify:track:3caxdAr1m31mOuKS5g7LwQ","Apache 207","Neunzig","Four Music/Feder Musik",1,24,12,"1269737"
30,"spotify:track:4DHcnVTT87F0zZhRPYmZ3B","Miley Cyrus","Flowers","Columbia",1,26,27,"1252708"
31,"spotify:track:3BzqMLJnK8bHmlnKssixn5","Jamal, HoodBlaq","REIN GEHEN","Columbia/BE.ELA.QU GmbH",7,18,3,"1248237"
32,"spotify:track:2hFOXN8Eq2gXIGGMIdHdWJ","Ski Aggu, Endzone, Ericson","Party Sahne","jungeratze",24,27,41,"1241888"
33,"spotify:track:62NrIrsxxNXJVvtRivWYjM","Ikke Hüftgold, Schürze, DJ Robin","Bumsbar","Summerfield Records",6,21,12,"1241023"
