rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:3an1JVi8OsE0aG6dMS4Pes","AYLIVA","Hässlich","Whiteheart Records/WM Germany",1,3,4,"4064749"
2,"spotify:track:2IGMVunIBsBLtEQyoI1Mu7","Doja Cat","Paint The Town Red","Kemosabe Records/RCA Records",1,1,7,"3715405"
3,"spotify:track:5mjYQaktjmjcMKcUIcqz4s","Kenya Grace","Strangers","Warner Records/Major Recordings",3,9,3,"3622032"
4,"spotify:track:59NraMJsLaMCVtwXTSia8i","cassö, RAYE, D-Block Europe","Prada","Ministry of Sound Recordings",2,2,6,"3600693"
5,"spotify:track:31nfdEooLEq7dn3UMcIeB5","BENNETT","Vois sur ton chemin - Techno Mix","Warner Music Central Europe",5,5,7,"3173784"
6,"spotify:track:2EbO8k2jAHVRMVvUB77nNt","AYLIVA","Weißes Haus","Whiteheart Records/WM Germany",4,8,10,"3148741"
7,"spotify:track:5YWu6dt50Nieq8qi572RF8","SIRA, Bausa, badchieff","9 bis 9","Four Music/SIRA",2,4,19,"3105513"
8,"spotify:track:3ilgxZl5g7MOQCUiky3VOG","Pashanim","Ms. Jackson","Urban",1,7,4,"3019256"
9,"spotify:track:7AOJcugo17Kr1WUheSI6Oq","Luca-Dante Spadafora, Niklas Dee, Octavian, Peter Plate, Ulf Leo Sommer","Mädchen auf dem Pferd","Zeitgeist",1,6,17,"2961598"
10,"spotify:track:52Y1KkbSO4LI9MTCvZhP9Y","AYLIVA","Scheine zählen","Whiteheart Records/WM Germany",10,12,4,"2549618"
11,"spotify:track:3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy","RCA Records Label",11,-1,1,"2463771"
12,"spotify:track:6XVSsVuzVUZ2zgRWB5xwef","AYLIVA","In deinen Armen","Whiteheart Records/WM Germany",3,15,14,"2321909"
13,"spotify:track:1VxlVMCopT232hOcBVybyj","AYLIVA","Lass mich gehen","Whiteheart Records/WM Germany",13,18,4,"2226182"
14,"spotify:track:0gMTEHzNIyvxikxyUFFJxO","Kontra K, Lana Del Rey","Summertime","Letzte Wölfe",1,10,6,"2169181"
15,"spotify:track:7oQepKHmXDaPC3rgeLRvQu","Udo Lindenberg, Apache 207","Komet","Warner Music Central Europe",1,14,35,"2158628"
16,"spotify:track:4kcgrgZhd4h8chSAJ86mIq","erobé, KXXMA, Lyfrix","EWIGKEIT - REMIX","Off Tape Records & Polydor x Island Records",9,13,9,"2070887"
17,"spotify:track:2LCoh1sop5AYzRBVDHFoiK","badmómzjay, Kool Savas","Airplanes","Vertigo Berlin",11,11,2,"1912329"
18,"spotify:track:6JUeZ04YG6WIy937AgIPsR","AYLIVA, MERO","Sie weiß (feat. Mero)","Whiteheart Records/WM Germany",1,24,37,"1828674"
19,"spotify:track:0QlOkt8nkZ8zqu8xb2SHU8","Niklas Dee, Old Jim, Enny-Mae","Not Fair","Astralwerks",5,17,15,"1819881"
20,"spotify:track:42Ztw2ZtZR3mtWjXpg0R5I","Yung Yury, Damn Yury","TABU.","5Zero",1,22,24,"1607440"
21,"spotify:track:7Mn6Tisa1wVvYusahnvjE5","Sosa La M","Enchanté","GOLD LEAGUE",21,-1,1,"1546612"
22,"spotify:track:1CknK1sYAhoYxZEs5OfqEq","Ski Aggu, SIRA","mietfrei","Bamboo Artist & Label Services",4,19,10,"1531765"
23,"spotify:track:2FiJGvN3fiXMwms9IftNV0","FiNCH, Tream","LiEBE AUF DER RÜCKBANK","Walk This Way Records",17,23,16,"1518072"
24,"spotify:track:0SGtCOR4G9fx9PQq9shKkw","Ski Aggu, $OHO BANI","Theater★","Bamboo Artist & Label Services",4,21,5,"1434343"
25,"spotify:track:3AjSfp5FDvwtMU9XBsbS8j","Creeds","Push Up - Main Edit","Columbia/B1 Recordings",12,26,23,"1416297"
26,"spotify:track:0JryjPxWDTCBWgjTzuCrBY","AYLIVA","Aber sie","Whiteheart Records/WM Germany",6,28,14,"1407526"
27,"spotify:track:1odExI7RdWc4BT515LTAwj","David Kushner","Daylight","Miserable Music Group, LLC",3,27,23,"1392702"
28,"spotify:track:2grS8y9w2vVp7sDJ3RnSx9","twocolors, Safri Duo, Chris de Sarandy","Cynical","Virgin",26,30,10,"1346521"
29,"spotify:track:2FDTHlrBguDzQkp7PVj16Q","Dave, Central Cee","Sprinter","Neighbourhood / Live Yours",12,32,16,"1264304"
30,"spotify:track:4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean","300 Entertainment",10,33,14,"1252344"
31,"spotify:track:5FmcqoKNe4pZqWrCVlVASl","SIRA, Bausa, badchieff, Shirli","9 bis 9 Sped Up - Shirli Version","Four Music/SIRA",27,31,10,"1247073"
32,"spotify:track:6tAKikIvnoWfUeZrfkopLL","Ski Aggu, Joost, Otto Waalkes","Friesenjung","jungeratze & Albino Sports",1,29,17,"1233926"
33,"spotify:track:7pxyUIf4168eTcdry0kFue","AYLIVA","Schwarzes Herz","Whiteheart Records/WM Germany",22,41,4,"1232499"
34,"spotify:track:6fsbuVwtZHq8bCfUOfmkNL","Apache 207","Breaking your heart","Four Music/Feder Musik",2,39,25,"1223303"
35,"spotify:track:7MCNurIGh8Hg9SYaCPP9vv","SDP, IIVEN, NESS","Ich will nur dass du weißt - IIVEN Remix","Nur Musik Ist Schöner",35,48,7,"1218159"
36,"spotify:track:1vYXt7VSjH9JIM5oRRo7vA","Dua Lipa","Dance The Night - From Barbie The Album","Atlantic Records",15,34,15,"1168200"
37,"spotify:track:3dgOu83QnvkooEa4Jz2Msr","Jazeek","Superstars","NINETYNINE MUSIC x Good Kid Records x VENTURA Records",27,35,12,"1151706"
38,"spotify:track:6UjSMW9LNAfLnzMKBvIHNh","AYLIVA","Kal Yanimda","Whiteheart Records/WM Germany",25,44,4,"1146965"
39,"spotify:track:77mILV6S1Tn90DC03KEcjP","AYLIVA","Mir geht's gut :):","Whiteheart Records/WM Germany",24,49,4,"1138258"
40,"spotify:track:4evyMjgTKhrBfggfxFRAKr","YAKARY","KETAMIN","Life is Pain",40,57,5,"1122059"
41,"spotify:track:5E3BK90EQQxmrDz3zLG2l9","Baby B3ns","Schmetterling","0909 Future Club x VENTURA Records",38,38,6,"1111923"
42,"spotify:track:6sQeKztBbK0W1EVP7rDs78","Jamal, HoodBlaq, AJ Tracey","BONITA (feat. AJ Tracey)","Columbia/BE.ELA.QU GmbH",25,25,2,"1107735"
43,"spotify:track:3IhM5Mber8KA0NaRNpK2px","Tiësto","Lay Low","Atlantic Records",12,37,37,"1104108"
44,"spotify:track:0dEvVBg3ArnuJ9WBnPzOcj","Niclov, Baron","Feuer Wasser Sturm","Four Music Local",44,-1,1,"1091485"
45,"spotify:track:5TYmnScjaRecWuBqEaA7S5","01099, Paul, Ski Aggu","Anders","01099/WM Germany",7,40,22,"1074749"
46,"spotify:track:7G2SsN4ZGxnye6WL8342gp","AYLIVA","Schwer zu lieben","Whiteheart Records/WM Germany",39,62,4,"1052396"
47,"spotify:track:1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer","Taylor Swift",32,42,13,"1052324"
48,"spotify:track:5oUaUa8t6ld88QUCyYFb2H","MilleniumKid, JBS","Unendlichkeit","Warner Music Central Europe",48,54,12,"1034794"
49,"spotify:track:3RaCGXCiiMufRPoexXxGkV","Drake, SZA","Slime You Out (feat. SZA)","OVO",49,-1,1,"1033913"
50,"spotify:track:7H3DGTl4bKZAwxyhE5AflC","6PM RECORDS, reezy, Stickle","TRACKIES","Four Music/6PM RECORDS",11,36,4,"1020557"
51,"spotify:track:17rvgh0YizUxnClG0GGDmu","Jamal, HoodBlaq","WIE WEIT","Columbia/BE.ELA.QU GmbH",51,-1,1,"994869"
52,"spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q","Billie Eilish","What Was I Made For? [From The Motion Picture ""Barbie""]","Darkroom/Interscope Records",9,47,10,"992988"
53,"spotify:track:6WzRpISELf3YglGAh7TXcG","The Weeknd, Playboi Carti, Madonna","Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series)","XO / Republic Records",18,50,16,"975687"
54,"spotify:track:5fxOUNN2WR7X0mklupRxaV","Bonez MC","Telefon ohne Kabel 📞","187 Strassenbande",16,16,2,"974156"
55,"spotify:track:7AyE8MRf4dIK75mqqpks9S","Nina Chuba","Mangos mit Chili","Jive",4,43,33,"971982"
56,"spotify:track:1kKvfCmzXzRcfszwQrXFPM","AYLIVA","Bei Nacht","Whiteheart Records/WM Germany",11,86,44,"960852"
57,"spotify:track:23RoR84KodL5HWvUTneQ1w","Peggy Gou","(It Goes Like) Nanana - Edit","XL Recordings",31,45,13,"941556"
58,"spotify:track:78ZmN4UVnpEedKiGqyzzDd","KALIM","hustler","Urban",58,-1,1,"934938"
59,"spotify:track:6rcz59uAJ37rbEGJza8Is8","reezy","ONE NIGHT IN PARIS/DEEP DOWN","Four Music/2022 TEENAGER FOREVER Ent.",56,56,11,"928214"
60,"spotify:track:3BKD1PwArikchz2Zrlp1qi","David Guetta, Anne-Marie, Coi Leray","Baby Don't Hurt Me","Parlophone UK",17,52,24,"917618"
61,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",10,68,133,"902230"
62,"spotify:track:561jH07mF1jHuk7KlaeF0s","Eminem","Mockingbird","Aftermath",4,66,50,"889248"
63,"spotify:track:6SkwBTCjdNFmE6w47fg5KH","AYLIVA","Ella","Whiteheart Records/WM Germany",43,65,4,"887060"
64,"spotify:track:5atei5eVpWKUJj5olSI32L","Apache 207","Wenn das so bleibt","Four Music/Feder Musik",1,73,18,"879378"
65,"spotify:track:03sMRSyMuWDJRPBjC7IvjN","AYLIVA","Mein Kopf ist leer","Whiteheart Records/WM Germany",41,80,4,"878666"
66,"spotify:track:1kuGVB7EU95pJObxwvfwKS","Olivia Rodrigo","vampire","Olivia Rodrigo PS",12,46,12,"875025"
67,"spotify:track:4gs7lA4fc4dKqDI69y43r5","Jamal, HoodBlaq","ICH MUSS RENNEN","Columbia/BE.ELA.QU GmbH",67,-1,1,"864932"
68,"spotify:track:4NzErsS5WlVRFxRORXKWch","1986zig","Sunshine","Polydor x Island Records & Good Kid Records",30,59,13,"862005"
69,"spotify:track:2F2p7b5Xq20mRyEeWYaeUF","Purple Disco Machine, Kungs, Julian Perretta","Substitution (feat. Julian Perretta)","Columbia Local",43,64,24,"861827"
70,"spotify:track:4DHcnVTT87F0zZhRPYmZ3B","Miley Cyrus","Flowers","Columbia",1,60,36,"852275"
71,"spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M","Apache 207","Roller","Four Music Local",1,83,213,"852209"
72,"spotify:track:2hFOXN8Eq2gXIGGMIdHdWJ","Ski Aggu, Endzone, Ericson","Party Sahne","jungeratze",24,69,50,"820883"
73,"spotify:track:0ctAnPIBm2fSqIgqZ8VmjQ","AYLIVA","Was mir gefällt","Whiteheart Records/WM Germany",6,91,27,"818746"
74,"spotify:track:1oryzuL2gSZMmTGgKD3sh1","Trizto, MontanaBlack","Es kracht in Buxtehude","ContentView GmbH",74,-1,1,"808333"
75,"spotify:track:75DdaV9r56VZiSpXh8fsUY","Jazeek, MERO","Baile Funk im Blut","NINETYNINE MUSIC x Good Kid Records x VENTURA Records",20,61,4,"807566"
76,"spotify:track:6LBmaJYwbLHfQwIreMCLlw","Nina Chuba","Wildberry Lillet","Jive",1,70,58,"797003"
77,"spotify:track:6BP4R5ZP7UhLgZUhfs2bFu","RAF Camora, Dardan, Jamule","Model","Indipendenza",20,20,2,"787369"
78,"spotify:track:1D0kYwRjSpYq7s7iieS8Oi","Bobby Vandamme","Brazil Funk Freestyle 🇧🇷","RCA/GOLD LEAGUE/GOVA Ent.",10,72,10,"785781"
79,"spotify:track:15d9vqYLda322BA2e2a1O7","YAKARY","Fake Luv","Life is Pain",79,-1,1,"785138"
80,"spotify:track:5qEGAHerczFt3HmL9lhh4j","Miksu / Macloud, makko","Nachts wach (Lila Wolken Bootleg)","Futura",5,78,56,"777975"
81,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",2,79,56,"776286"
82,"spotify:track:0dxp7DyPJEo6JhtnjUtBnN","Zara Larsson, David Guetta","On My Love","Sommer House/Epic",82,-1,1,"776047"
83,"spotify:track:5w40ZYhbBMAlHYNDaVJIUu","Post Malone","Chemical","Mercury Records/Republic Records",15,84,23,"769828"
84,"spotify:track:4ZF0QmrQFgzfolUFcYfhBx","Olexesh, Veysel","Amigo","385ideal",84,-1,1,"762052"
85,"spotify:track:6W9qtw3ddhkYznaOxB50p8","Lost Frequencies","The Feeling","Epic Amsterdam",84,85,6,"761881"
86,"spotify:track:1DmW5Ep6ywYwxc2HMT5BG6","Loreen","Tattoo","Universal Music AB",12,89,19,"760018"
87,"spotify:track:741UUVE2kuITl0c6zuqqbO","Nicki Minaj, Ice Spice, Aqua","Barbie World (with Aqua) [From Barbie The Album]","Atlantic Records",8,75,12,"741486"
88,"spotify:track:42VsgItocQwOQC3XWZ8JNA","Travis Scott, Playboi Carti","FE!N (feat. Playboi Carti)","Cactus Jack/Epic",4,74,8,"740165"
89,"spotify:track:3879mntZAUN5J9ejHjjvpr","Tream, treamiboii","Zelten auf Kies","3AM MUSIC",32,88,19,"739708"
90,"spotify:track:1uUgy87UHT9rlbxHirty3g","Peter Fox, Inéz","Zukunft Pink (feat. Inéz)","Warner Music Central Europe",1,77,48,"738786"
91,"spotify:track:3caxdAr1m31mOuKS5g7LwQ","Apache 207","Neunzig","Four Music/Feder Musik",1,101,21,"738560"
