rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2HafqoJbgXdtjwCOvNEF14","iñigo quintero","Si No Estás","Acqustic",1,1,7,"2923616"
2,"spotify:track:31nfdEooLEq7dn3UMcIeB5","BENNETT","Vois sur ton chemin - Techno Mix","Warner Music Central Europe",2,3,15,"2782076"
3,"spotify:track:1TqC60H8LMZc4Gi4M56t6m","Kontra K, SANTOS","Die Sonne","Letzte Wölfe",3,-1,1,"2682739"
4,"spotify:track:4mVnqNiw2Kf5AHj9j0KD6u","RAF Camora, Ski Aggu","Liebe Grüsse","Indipendenza",1,2,3,"2479456"
5,"spotify:track:3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy","RCA Records Label",1,6,9,"2442693"
6,"spotify:track:6WbDwAoc5xr0kFflHZW0A4","Amaru, Gringo Bamba","Blonde Chaya - Sped Up","UME - Global Clearing House",4,4,6,"2438516"
7,"spotify:track:59NraMJsLaMCVtwXTSia8i","cassö, RAYE, D-Block Europe","Prada","Ministry of Sound Recordings",2,5,14,"2436050"
8,"spotify:track:5jGcOhXpPE07vrSe23198B","Luciano, Morad","Familia (feat. Morad)","URBAN",8,-1,1,"2321391"
9,"spotify:track:5mjYQaktjmjcMKcUIcqz4s","Kenya Grace","Strangers","Warner Records/Major Recordings",2,7,11,"2115811"
10,"spotify:track:3an1JVi8OsE0aG6dMS4Pes","AYLIVA","Hässlich","Whiteheart Records/WM Germany",1,8,12,"1992222"
11,"spotify:track:3ilgxZl5g7MOQCUiky3VOG","Pashanim","Ms. Jackson","Urban",1,9,12,"1840402"
12,"spotify:track:5YWu6dt50Nieq8qi572RF8","SIRA, Bausa, badchieff","9 bis 9","Four Music/SIRA",2,10,27,"1763327"
13,"spotify:track:7oQepKHmXDaPC3rgeLRvQu","Udo Lindenberg, Apache 207","Komet","Warner Music Central Europe",1,14,43,"1646062"
14,"spotify:track:56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red","Kemosabe Records/RCA Records",1,12,15,"1614221"
15,"spotify:track:0qo8YDKpPXlUQqp0vesiln","reezy","14 PASSENGER","Four Music/Teenager Forever",2,11,4,"1500803"
16,"spotify:track:7AOJcugo17Kr1WUheSI6Oq","Luca-Dante Spadafora, Niklas Dee, Octavian, Peter Plate, Ulf Leo Sommer","Mädchen auf dem Pferd","Zeitgeist",1,15,25,"1492408"
17,"spotify:track:3ThmZJ7LQ3C20FpxU5kXJB","Bobby Vandamme","BANDIT","RCA/GOLD LEAGUE/GOVA Ent.",17,-1,1,"1477768"
18,"spotify:track:4OMJGnvZfDvsePyCwRGO7X","Dua Lipa","Houdini","Warner Records",18,-1,1,"1416289"
20,"spotify:track:6vJMq94wRS6oqKV2jggzMc","Kontra K, Lana Del Rey","Summertime","Letzte Wölfe",1,31,14,"1319419"
21,"spotify:track:3wlFVKpDLDADlWXTNl9gGN","BHZ, Monk, Ion Miles","Crash Dummy","BHZ",20,20,2,"1314383"
22,"spotify:track:4rSmXn2TIKt6iBeBDM4uOs","Luciano, Gzuz","2 Germans (feat. Gzuz)","URBAN",5,13,3,"1291661"
23,"spotify:track:4yNWhBYneGn8Gvr7Y3ciqf","Liaze, equal","2003","23HOURS, BMG Rights Management GmbH",12,17,4,"1283356"
24,"spotify:track:5Y8mnPgyb9hOJxY1M0OJdx","Sonny Wern, Lyente, Quinten Circle, ZANA","Dance For Me (1, 2, 3) - Stutter Techno","Virgin",24,28,5,"1217988"
25,"spotify:track:06qMRF18gwbOYYbnP2du6i","Wham!","Last Christmas - Single Version","Sony Music CG",1,66,45,"1205859"
26,"spotify:track:0ya0fBUHF1TKookyKM5ZVQ","Jazeek","Take it","NINETYNINE MUSIC x Good Kid Records x VENTURA Records",16,23,8,"1181877"
27,"spotify:track:0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You","Columbia",1,67,46,"1167612"
28,"spotify:track:4kcgrgZhd4h8chSAJ86mIq","erobé, KXXMA, Lyfrix","EWIGKEIT - REMIX","Off Tape Records & Polydor x Island Records",9,27,17,"1162002"
29,"spotify:track:2EbO8k2jAHVRMVvUB77nNt","AYLIVA","Weißes Haus","Whiteheart Records/WM Germany",4,25,18,"1157337"
30,"spotify:track:6KiPf8zHwaBK7VMHZZ1ReL","Ellice","ANGST>LIEBE","Embassy of Music",19,21,5,"1141962"
31,"spotify:track:1odExI7RdWc4BT515LTAwj","David Kushner","Daylight","Miserable Music Group, LLC",3,32,31,"1139549"
32,"spotify:track:2FiJGvN3fiXMwms9IftNV0","FiNCH, Tream","LiEBE AUF DER RÜCKBANK","Walk This Way Records",17,30,24,"1135875"
