rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:3k79jB4aGmMDUQzEwa46Rz","Olivia Rodrigo","vampire","Olivia Rodrigo PS",1,1,2,"12798130"
2,"spotify:track:5kHMfzgLZP95O9NBy0ku4v","Taylor Swift","I Can See You (Taylor’s Version) (From The Vault)","Taylor Swift",2,-1,1,"12639099"
3,"spotify:track:7K3BhSpAxZBznislvUMVtn","Morgan Wallen","Last Night","Big Loud Records / Mercury Records / Republic Records",1,2,24,"10126070"
4,"spotify:track:7G0gBu6nLdhFDPRLc0HdDG","Taylor Swift","Mine (Taylor's Version)","Taylor Swift",4,-1,1,"9682908"
5,"spotify:track:4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean","300 Entertainment",4,6,4,"9631732"
6,"spotify:track:79uDOz0zuuWS7HWxzMmTa2","Taylor Swift","Back To December (Taylor's Version)","Taylor Swift",6,-1,1,"9578923"
7,"spotify:track:3sW3oSbzsfecv9XoUdGs7h","Taylor Swift","Enchanted (Taylor's Version)","Taylor Swift",7,-1,1,"8975856"
8,"spotify:track:3MytWN8L7shNYzGl4tAKRp","Taylor Swift","Sparks Fly (Taylor’s Version)","Taylor Swift",8,-1,1,"8812891"
9,"spotify:track:1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer","Taylor Swift",3,5,35,"8812629"
10,"spotify:track:0NwGC0v03ysCYINtg6ns58","Taylor Swift","Better Than Revenge (Taylor's Version)","Taylor Swift",10,-1,1,"8402201"
11,"spotify:track:1zU8j1x3yi9xalMF96pzKp","Taylor Swift","Dear John (Taylor's Version)","Taylor Swift",11,-1,1,"8338338"
12,"spotify:track:4ABYxlb92WBIjHu7TIKmml","Taylor Swift, Hayley Williams","Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault)","Taylor Swift",12,-1,1,"8111737"
13,"spotify:track:5xXqyjLicvEpch72qEryFT","Taylor Swift","Speak Now (Taylor's Version)","Taylor Swift",13,-1,1,"8046122"
14,"spotify:track:3qQbCzHBycnDpGskqOWY0E","Eslabon Armado, Peso Pluma","Ella Baila Sola","DEL Records",1,4,17,"7741430"
15,"spotify:track:0zo975x58DlXbZllWvfYhg","Taylor Swift","When Emma Falls in Love (Taylor’s Version) (From The Vault)","Taylor Swift",15,-1,1,"7684248"
16,"spotify:track:4e3ZNTAV6PCrdYMUrUlMpQ","Taylor Swift, Fall Out Boy","Electric Touch (feat. Fall Out Boy) (Taylor’s Version) (From The Vault)","Taylor Swift",16,-1,1,"7670597"
17,"spotify:track:4s8BIKx4Zh6ryAEz8RTlaU","Taylor Swift","Foolish One (Taylor’s Version) (From The Vault)","Taylor Swift",17,-1,1,"7383490"
18,"spotify:track:30Y4CV7A6YqtQtTTo7Ue4j","Taylor Swift","Mean (Taylor's Version)","Taylor Swift",18,-1,1,"7363347"
19,"spotify:track:6dTA6y0C2ReQklntzZl8l3","Taylor Swift","The Story Of Us (Taylor's Version)","Taylor Swift",19,-1,1,"7224807"
20,"spotify:track:1Lo0QY9cvc8sUB2vnIOxDT","Luke Combs","Fast Car","River House Artists/Columbia Nashville",4,7,16,"6877912"
21,"spotify:track:1HCdems7PQZRj42QDWLA0A","Taylor Swift","Timeless (Taylor’s Version) (From The Vault)","Taylor Swift",21,-1,1,"6784524"
22,"spotify:track:4tMzIAFTFdqGBQLdfbPces","Taylor Swift","Haunted (Taylor's Version)","Taylor Swift",22,-1,1,"6662604"
23,"spotify:track:4hqJ4bSlYJOXb6Z4SRmzxs","Taylor Swift","Long Live (Taylor's Version)","Taylor Swift",23,-1,1,"6250904"
24,"spotify:track:59KOoHFcw5XfICnO57holu","Taylor Swift","Last Kiss (Taylor's Version)","Taylor Swift",24,-1,1,"6066793"
25,"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill","Top Dawg Entertainment/RCA Records",1,10,31,"5892119"
26,"spotify:track:2EFZ9emtKWEglWUQGEQ3P9","Taylor Swift","Never Grow Up (Taylor's Version)","Taylor Swift",26,-1,1,"5704787"
27,"spotify:track:12nBPF4Rh4XLFJV0YLN7uj","Taylor Swift","Innocent (Taylor's Version)","Taylor Swift",27,-1,1,"5221557"
28,"spotify:track:5W4kiM2cUYBJXKRudNyxjW","Morgan Wallen","You Proof","Big Loud Records / Mercury Records / Republic Records",8,13,61,"5172470"
29,"spotify:track:6pD0ufEQq0xdHSsRbg9LBK","Grupo Frontera, Bad Bunny","un x100to","Rimas Entertainment LLC.",2,12,13,"5137902"
30,"spotify:track:7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator, Kali Uchis","See You Again (feat. Kali Uchis)","Columbia",5,15,106,"5110596"
31,"spotify:track:3yNJkriPzWjkkDAWHIAVUq","Taylor Swift","Ours (Taylor’s Version)","Taylor Swift",31,-1,1,"5063612"
32,"spotify:track:5sdQOyqq2IDhvmx2lHOpwd","NewJeans","Super Shy","ADOR",32,-1,1,"4997164"
33,"spotify:track:2UW7JaomAMuX9pZrjVpHAU","Yng Lvcas, Peso Pluma","La Bebe - Remix","WM Mexico",4,16,16,"4893799"
34,"spotify:track:4daEMLSZCgZ2Mt7gNm2SRa","Lil Uzi Vert","Flooded The Face","Generation Now/Atlantic",3,3,2,"4883769"
35,"spotify:track:7ro0hRteUMfnOioTFI5TG1","Bad Bunny","WHERE SHE GOES","Rimas Entertainment LLC",3,20,8,"4816610"
36,"spotify:track:6T7FXSuXykeGktMLGp8WgE","Lil Durk, J. Cole","All My Life (feat. J. Cole)","Alamo",3,17,9,"4715144"
37,"spotify:track:3WMj8moIAXJhHsyLaqIIHI","Zach Bryan","Something in the Orange","Warner Records",4,25,64,"4580371"
38,"spotify:track:3cBsEDNhFI9E82vPj3kvi3","Morgan Wallen","Wasted On You","Big Loud / Republic",3,22,129,"4540079"
39,"spotify:track:7mXuWTczZNxG5EDcjFEuJR","Peso Pluma, Gabito Ballesteros, Junior H","LADY GAGA","Double P Records",7,14,3,"4473785"
40,"spotify:track:4evLyY5Ue1Wesc61t2KXAU","Taylor Swift","Superman (Taylor’s Version)","Taylor Swift",40,-1,1,"4468096"
41,"spotify:track:741UUVE2kuITl0c6zuqqbO","Nicki Minaj, Ice Spice, Aqua","Barbie World (with Aqua) [From Barbie The Album]","Atlantic Records",6,18,3,"4400844"
42,"spotify:track:6AQbmUe0Qwf5PZnt4HmTXv","PinkPantheress, Ice Spice","Boy's a liar Pt. 2","Warner Records",1,29,23,"4378366"
43,"spotify:track:1UMm1Qs3u59Wvk53zBUE8r","Fuerza Regida","SABOR FRESA","Rancho Humilde/Street Mob Records",16,24,3,"4318818"
44,"spotify:track:1haJsMtoBhHfvuM7XWuT3W","Junior H, Peso Pluma","El Azul","WEA Latina",21,27,16,"4310167"
45,"spotify:track:368eeEO3Y2uZUQ6S5oIjcu","Fuerza Regida","TQM","Rancho Humilde/Street Mob Records",10,28,8,"4231536"
46,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",1,30,67,"4216563"
47,"spotify:track:7aRCf5cLOFN1U7kvtChY1G","Drake","Search & Rescue","OVO/Republic Records",1,42,14,"4212623"
48,"spotify:track:68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz","Roc Nation Records LLC",10,35,283,"4119733"
49,"spotify:track:7FbrGaHYVDmfr7KoLIZnQ7","FIFTY FIFTY","Cupid - Twin Ver.","ATTRAKT",7,37,17,"4088133"
50,"spotify:track:4DHcnVTT87F0zZhRPYmZ3B","Miley Cyrus","Flowers","Columbia",1,26,26,"4051663"
51,"spotify:track:0PAcdVzhPO4gq1Iym9ESnK","Morgan Wallen","Thinkin’ Bout Me","Big Loud Records / Mercury Records / Republic Records",9,32,19,"4037952"
52,"spotify:track:7KokYm8cMIXCsGVmUvKtqf","Taylor Swift","Karma","Taylor Swift",5,39,33,"4028765"
53,"spotify:track:0V3wPSX9ygBnCm8psDIegu","Taylor Swift","Anti-Hero","Taylor Swift",1,43,38,"3868273"
54,"spotify:track:5AqiaZwhmC6dIbgWrD5SzV","Bizarrap, Peso Pluma","Peso Pluma: Bzrp Music Sessions, Vol. 55","DALE PLAY Records",4,41,6,"3762277"
55,"spotify:track:7bPp2NmpmyhLJ7zWazAXMu","Peso Pluma, Grupo Frontera","TULUM","Double P Records",38,38,2,"3708831"
56,"spotify:track:0JmnkIqdlnUzPaf8sqBRs3","Kali Uchis","Moonlight","Geffen Records",27,54,20,"3643988"
57,"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Metro Boomin, The Weeknd, 21 Savage","Creepin' (with The Weeknd & 21 Savage)","Republic Records",1,50,32,"3589451"
58,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",1,47,243,"3577792"
59,"spotify:track:3F5CgOj3wFlRv51JsHbxhe","Drake, 21 Savage","Jimmy Cooks (feat. 21 Savage)","OVO",2,68,56,"3557877"
60,"spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2","SZA","Snooze","Top Dawg Entertainment/RCA Records",17,59,31,"3517714"
61,"spotify:track:0ug5NqcwcFR2xrfTkc7k8e","Taylor Swift","Style","Big Machine Records, LLC",61,76,19,"3505362"
62,"spotify:track:4eMKD8MRroxCqugpsxCCNb","Tainy, Bad Bunny","MOJABI GHOST","NEON16, LLC",23,23,2,"3494724"
63,"spotify:track:7sliFe6W30tPBPh6dvZsIH","Kaliii","Area Codes","Atlantic Records",13,40,10,"3486613"
64,"spotify:track:1odExI7RdWc4BT515LTAwj","David Kushner","Daylight","Miserable Music Group, LLC",11,56,13,"3464446"
65,"spotify:track:1s7oOCT8vauUh01PbJD6ps","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",25,49,43,"3439632"
66,"spotify:track:2VzCjpKvPB1l1tqLndtAQa","Peso Pluma","Por Las Noches","Worms Music",16,57,18,"3405808"
67,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",8,71,122,"3336021"
68,"spotify:track:4Ls53fBNVfaXTROBi6X8Hw","Lil Uzi Vert","Just Wanna Rock","Generation Now/Atlantic",5,21,39,"3334827"
69,"spotify:track:2HbKqm4o0w5wEeEFXm2sD4","Kendrick Lamar, Jay Rock","Money Trees","Aftermath",41,64,134,"3332022"
70,"spotify:track:1bDbXMyjaUIooNwFE9wn0N","Drake, 21 Savage","Rich Flex","OVO / Republic Records",1,77,36,"3299356"
71,"spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j","Metro Boomin, Future, Chris Brown","Superhero (Heroes & Villains) [with Future & Chris Brown]","Republic Records",2,70,32,"3296321"
72,"spotify:track:1u8c2t2Cy7UBoG4ArRcF5g","Taylor Swift","Blank Space","Big Machine Records, LLC",63,74,20,"3274679"
73,"spotify:track:5odlY52u43F5BjByhxg7wg","JVKE","golden hour","JVKE",8,72,47,"3270390"
74,"spotify:track:4fYte8ZvTK14NEhAOZocBi","OneRepublic","I Ain't Worried","Interscope Records",7,55,58,"3266619"
75,"spotify:track:0caJ2wkqp4UmXBwdR2JvB5","Noah Kahan","Dial Drunk","Mercury Records/Republic Records",3,63,5,"3245986"
76,"spotify:track:6WzRpISELf3YglGAh7TXcG","The Weeknd, Playboi Carti, Madonna","Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series)","XO / Republic Records",16,87,6,"3215744"
