rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:3xMHXmedL5Rvfxmiar9Ryv","Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar","Chaleya","T-Series",1,1,11,"9748632"
2,"spotify:track:3zSSCPpLZ5Oc8nelhhGjKz","AUR","Tu hai kahan","Sony Music Entertainment",2,4,2,"8722080"
3,"spotify:track:5PUXKVVVQ74C3gl5vKy9Li","Jasleen Royal, Arijit Singh, Harrykahanhai","Heeriye (feat. Arijit Singh)","Warner Music India",1,2,13,"7375033"
4,"spotify:track:23y8MwhdvbSalGitHeokpk","Anirudh Ravichander","Badass","Sony Music Entertainment India Pvt. Ltd.",4,8,4,"6337142"
5,"spotify:track:5ZLkihi6DVsHwDL3B8ym1t","Shubh","One Love","SHUBH",3,3,10,"6276072"
6,"spotify:track:13ZISM2bmrMBCRlMzl669x","Anirudh Ravichander, Thalapathy Vijay, Asal Kolaar","Naa Ready","Sony Music Entertainment India Pvt. Ltd.",4,12,18,"5651780"
7,"spotify:track:0YQJoDL6f46J0n1rOVkpxJ","Karan Aujla, Ikky","Softly","WM Canada",4,5,10,"4607676"
8,"spotify:track:4eBvRhTJ2AcxCsbfTUjoRp","Shubh","Cheques","SHUBH",1,6,22,"4419016"
9,"spotify:track:0Jiaz0O4AqnJICa9PxHhaR","Darshan Raval","Mahiye Jinna Sohna","Warner Music India",2,7,18,"3832053"
10,"spotify:track:5DgY6Ab0vpyUMKnY9ubFOF","Anirudh Ravichander, Super Subu","Hukum - Thalaivar Alappara","Sun Pictures",1,11,15,"3706019"
11,"spotify:track:5LSAafg2oH9YPgf3EG17iw","Aditya Gadhvi, Achint","Khalasi | Coke Studio Bharat","Universal Music India Pvt Ltd.",11,30,3,"3519583"
12,"spotify:track:0xIuPDzJSnJywALez8dwKR","AP Dhillon","With You","Mass Appeal India",2,10,11,"3468262"
13,"spotify:track:7m4CgL81VVIHaaiSxyH922","Yo Yo Honey Singh","Desi Kalakaar","T-Series",13,13,5,"3301239"
14,"spotify:track:4UMIv5jd9gK98a39BQRD9X","Pritam, Arijit Singh, Amitabh Bhattacharya","Kesariya","Sony Music Entertainment India Pvt. Ltd.",1,14,67,"3293975"
15,"spotify:track:5OxVOeYmIzelfupJtq1X6G","Anirudh Ravichander","Lokiverse 2.0","Sony Music Entertainment India Pvt. Ltd.",15,-1,1,"3286771"
16,"spotify:track:0645eBDehHcqfiF15hscQV","Vishal Mishra, Rashmeet Kaur","Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")","Netflix Music",5,9,16,"3241552"
17,"spotify:track:7iekl4P95GuphG8x8a3cNT","Pritam, Arijit Singh, Jonita Gandhi, Ranveer Singh, Madan Mohan, Amitabh Bhattacharya","What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")","Saregama",6,15,15,"3235502"
18,"spotify:track:6FahmzZYKH0zb2f9hrVsvw","Anirudh Ravichander, Nikhita Gandhi","Ordinary Person (From ""Leo"")","Sony Music Entertainment India Pvt. Ltd.",18,-1,1,"3001628"
19,"spotify:track:5Tkf5CbtVYHA1SiKo1NrJE","Sachin-Jigar, Arijit Singh, Amitabha Bhattacharya","Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")","Saregama",1,18,22,"2920212"
20,"spotify:track:04ChFQZCKl2yRcvc0VR7qN","Denny, Rahul Mishra, Kunaal Vermaa","Chale Jaana Phir (Humko Tere Bina)","For The Record Music",16,17,16,"2910988"
21,"spotify:track:73K33p4Vyz9koXGqmL5eFs","Sachet Tandon, Parampara Tandon, Kumaar, Sachet-Parampara","Malang Sajna","T-Series",4,19,40,"2799972"
22,"spotify:track:2oenSXLDbWVaaL7QjSGYj5","Diljit Dosanjh, Intense, Sultaan","Lalkara","DILJIT DOSANJH",22,27,3,"2767123"
