rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:3zSSCPpLZ5Oc8nelhhGjKz","AUR","Tu hai kahan","Sony Music Entertainment",1,2,3,"10437555"
2,"spotify:track:3xMHXmedL5Rvfxmiar9Ryv","Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar","Chaleya","T-Series",1,1,12,"8906801"
3,"spotify:track:5PUXKVVVQ74C3gl5vKy9Li","Jasleen Royal, Arijit Singh, Harrykahanhai","Heeriye (feat. Arijit Singh)","Warner Music India",1,3,14,"6651256"
4,"spotify:track:5ZLkihi6DVsHwDL3B8ym1t","Shubh","One Love","SHUBH",3,5,11,"6459026"
5,"spotify:track:6FahmzZYKH0zb2f9hrVsvw","Anirudh Ravichander, Nikhita Gandhi","Ordinary Person (From ""Leo"")","Sony Music Entertainment India Pvt. Ltd.",5,18,2,"5390128"
6,"spotify:track:23y8MwhdvbSalGitHeokpk","Anirudh Ravichander","Badass","Sony Music Entertainment India Pvt. Ltd.",4,4,5,"5009661"
7,"spotify:track:0YQJoDL6f46J0n1rOVkpxJ","Karan Aujla, Ikky","Softly","WM Canada",4,7,11,"4211922"
8,"spotify:track:13ZISM2bmrMBCRlMzl669x","Anirudh Ravichander, Thalapathy Vijay, Asal Kolaar","Naa Ready","Sony Music Entertainment India Pvt. Ltd.",4,6,19,"4197873"
9,"spotify:track:4eBvRhTJ2AcxCsbfTUjoRp","Shubh","Cheques","SHUBH",1,8,23,"3968668"
10,"spotify:track:0Jiaz0O4AqnJICa9PxHhaR","Darshan Raval","Mahiye Jinna Sohna","Warner Music India",2,9,19,"3524136"
11,"spotify:track:0645eBDehHcqfiF15hscQV","Vishal Mishra, Rashmeet Kaur","Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")","Netflix Music",5,16,17,"3238395"
12,"spotify:track:4UMIv5jd9gK98a39BQRD9X","Pritam, Arijit Singh, Amitabh Bhattacharya","Kesariya","Sony Music Entertainment India Pvt. Ltd.",1,14,68,"3198670"
13,"spotify:track:0xIuPDzJSnJywALez8dwKR","AP Dhillon","With You","Mass Appeal India",2,12,12,"3099763"
14,"spotify:track:04ChFQZCKl2yRcvc0VR7qN","Denny, Rahul Mishra, Kunaal Vermaa","Chale Jaana Phir (Humko Tere Bina)","For The Record Music",14,20,17,"3098888"
15,"spotify:track:7iekl4P95GuphG8x8a3cNT","Pritam, Arijit Singh, Jonita Gandhi, Ranveer Singh, Madan Mohan, Amitabh Bhattacharya","What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")","Saregama",6,17,16,"3095940"
16,"spotify:track:5LSAafg2oH9YPgf3EG17iw","Aditya Gadhvi, Achint","Khalasi | Coke Studio Bharat","Universal Music India Pvt Ltd.",11,11,4,"3076861"
17,"spotify:track:5DgY6Ab0vpyUMKnY9ubFOF","Anirudh Ravichander, Super Subu","Hukum - Thalaivar Alappara","Sun Pictures",1,10,16,"2932085"
18,"spotify:track:5Tkf5CbtVYHA1SiKo1NrJE","Sachin-Jigar, Arijit Singh, Amitabha Bhattacharya","Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")","Saregama",1,19,23,"2846392"
19,"spotify:track:5OxVOeYmIzelfupJtq1X6G","Anirudh Ravichander","Lokiverse 2.0","Sony Music Entertainment India Pvt. Ltd.",15,15,2,"2823325"
20,"spotify:track:2FCXQHugkoHE1K3tiDu8pu","Alka Yagnik, Arijit Singh","Agar Tum Saath Ho (From ""Tamasha"")","T-Series",4,26,231,"2819263"
21,"spotify:track:7m4CgL81VVIHaaiSxyH922","Yo Yo Honey Singh","Desi Kalakaar","T-Series",13,13,6,"2738510"
22,"spotify:track:38h4tmH1AWBVuemWAy4R4y","Pritam, Arijit Singh, Shreya Ghoshal, Amitabh Bhattacharya","Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")","Saregama",9,23,18,"2682365"
23,"spotify:track:73K33p4Vyz9koXGqmL5eFs","Sachet Tandon, Parampara Tandon, Kumaar, Sachet-Parampara","Malang Sajna","T-Series",4,21,41,"2623131"
24,"spotify:track:6c4Po8zyQjB4cR5XgLhcGb","Prabh Singh, Jay Trak, Rooh Sandhu","9:45","Prabh Singh Official",9,25,17,"2596061"
25,"spotify:track:1418IuVKQPTYqt7QNJ9RXN","King","Maan Meri Jaan","Warner Music India",1,35,55,"2468012"
26,"spotify:track:2Fv2injs4qAm8mJBGaxVKU","Arijit Singh, Mithoon","Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","T-Series",2,31,231,"2420519"
27,"spotify:track:0UZLaEOSIc5kg0cc7eszqC","Vishal Mishra","Manjha","Desi Music Factory",27,33,75,"2420267"
28,"spotify:track:0rMeOAvbQZ2RTG4B6L1M4p","Darshan Raval","Asal Mein","Indie Music Label",21,38,127,"2324768"
29,"spotify:track:6oz1L5jcqZWYuId7nxvIan","Shubh","Still Rollin","SHUBH",4,27,24,"2284730"
