rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5DgY6Ab0vpyUMKnY9ubFOF","Anirudh Ravichander, Super Subu","Hukum - Thalaivar Alappara","Sun Pictures",1,8,5,"9925465"
2,"spotify:track:4eBvRhTJ2AcxCsbfTUjoRp","Shubh","Cheques","SHUBH",1,1,12,"9269745"
3,"spotify:track:5PUXKVVVQ74C3gl5vKy9Li","Jasleen Royal, Arijit Singh, Harrykahanhai","Heeriye (feat. Arijit Singh)","Warner Music India",3,21,3,"8166081"
4,"spotify:track:0Jiaz0O4AqnJICa9PxHhaR","Darshan Raval","Mahiye Jinna Sohna","Warner Music India",2,2,8,"5424052"
5,"spotify:track:46hzNOUOAlivuCZZ0wE3zi","Sachin-Jigar, Varun Jain, Shadab Faridi, Altamash Faridi, Amitabh Bhattacharya","Tere Vaaste (From ""Zara Hatke Zara Bachke"")","Saregama",1,3,12,"5355030"
6,"spotify:track:0645eBDehHcqfiF15hscQV","Vishal Mishra, Rashmeet Kaur","Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")","Netflix Music",6,6,6,"5169500"
7,"spotify:track:0rU8aU8TSbq6Xz6RWlmA1y","Pritam, Arijit Singh, Jonita Gandhi, Ranveer Singh, Madan Mohan, Amitabh Bhattacharya","What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")","Saregama",7,9,5,"5087500"
8,"spotify:track:5QW9K4A1gMnIi94YUxtsfM","Sachin-Jigar, Arijit Singh, Amitabha Bhattacharya","Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")","Saregama",1,4,12,"5086417"
9,"spotify:track:4JvziZ2kQsbzfvRQtpYfmJ","Sunny Yaduvanshi, AK Rok, Nitesh Ujoli","Yadav Brand 2","Flame Music",9,13,23,"4952786"
10,"spotify:track:1cPDOeVdALLjj4erFPiuqW","Anirudh Ravichander, Shilpa Rao, Arunraja Kamaraj","Kaavaalaa","Sun Pictures",10,17,6,"4901720"
11,"spotify:track:6oz1L5jcqZWYuId7nxvIan","Shubh","Still Rollin","SHUBH",4,5,13,"4850054"
12,"spotify:track:1B02UI29t3PTh3m98absaP","Anirudh Ravichander, Thalapathy Vijay, Asal Kolaar","Naa Ready (From ""Leo"")","Sony Music Entertainment India Pvt. Ltd.",4,11,8,"4782559"
13,"spotify:track:1418IuVKQPTYqt7QNJ9RXN","King","Maan Meri Jaan","Warner Music India",1,7,44,"4522956"
14,"spotify:track:6c4Po8zyQjB4cR5XgLhcGb","Prabh Singh, Jay Trak, Rooh Sandhu","9:45","Prabh Singh Official",14,14,6,"4289755"
15,"spotify:track:24MMjyA3NLqCsDJfsn51eg","Sharn, 40k, The Paul","Mi Amor","Desi Avenue",7,12,31,"4126790"
16,"spotify:track:0xIuPDzJSnJywALez8dwKR","AP Dhillon","With You","Mass Appeal India",16,-1,1,"4084180"
17,"spotify:track:4ClVL0EvuVCSZ1FIVZm8sx","Pritam, Arijit Singh, Shreya Ghoshal, Amitabh Bhattacharya","Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")","Saregama",9,10,7,"3986000"
18,"spotify:track:73K33p4Vyz9koXGqmL5eFs","Sachet Tandon, Parampara Tandon, Kumaar, Sachet-Parampara","Malang Sajna","T-Series",4,16,30,"3872868"
